name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.44,1.01,1.3299999999999998,1.3999999999999999,1.3999999999999999,1.3999999999999999
Portland Trail Blazers,northwest,2.9,2.5,2.706,2.6499999999999999,2.6000000000000001,2.8799999999999999
Denver Nuggets,northwest,51.0,4.8,41.760000000000005,51.0,51.0,51.0
Minnesota Timberwolves,northwest,67.0,4.8,44.960000000000001,51.0,51.0,51.0
Utah Jazz,northwest,1001.0,9.55,702.71000000000004,1001.0,501.0,1001.0
Los Angeles Clippers,pacific,1.44,1.03,1.3500000000000001,1.4399999999999999,1.3999999999999999,1.4399999999999999
Golden State Warriors,pacific,2.75,1.95,2.54,2.75,2.5,2.75
Phoenix Suns,pacific,21.0,2.9,16.98,21.0,19.0,21.0
Los Angeles Lakers,pacific,251.0,6.7,182.14000000000001,201.0,201.0,251.0
Sacramento Kings,pacific,501.0,9.55,402.70999999999998,501.0,501.0,501.0
San Antonio Spurs,southwest,1.22,1.01,1.1699999999999999,1.2,1.2,1.22
Houston Rockets,southwest,4.5,1.99,3.9299999999999997,4.3300000000000001,4.3300000000000001,4.5
Dallas Mavericks,southwest,41.0,3.94,30.788,34.0,34.0,41.0
Memphis Grizzlies,southwest,67.0,4.23,54.446000000000005,67.0,67.0,67.0
New Orleans Pelicans,southwest,251.0,9.55,117.70999999999999,101.0,101.0,126.0
Brooklyn Nets,atlantic,2.1,1.48,1.8800000000000001,1.9099999999999999,1.9099999999999999,2.0
Toronto Raptors,atlantic,2.38,1.28,2.0720000000000001,2.2000000000000002,2.2000000000000002,2.2999999999999998
New York Knicks,atlantic,9.5,1.97,7.694,9.0,9.0,9.0
Boston Celtics,atlantic,21.0,2.95,16.59,21.0,17.0,21.0
Philadelphia 76ers,atlantic,67.0,2.95,54.189999999999998,67.0,67.0,67.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,21.0,1.97,16.2425,21.0,16.2425,21.0
Detroit Pistons,central,26.0,7.84,21.460000000000001,26.0,21.460000000000001,26.0
Cleveland Cavaliers,central,151.0,7.84,102.70999999999999,126.0,77.709999999999994,151.0
Milwaukee Bucks,central,1001.0,10.0,628.25,751.0,378.25,1001.0
Miami Heat,southeast,1.01,1.0,1.0066666666666666,1.01,1.0049999999999999,1.01
Atlanta Hawks,southeast,17.0,6.7,14.425000000000001,17.0,14.425000000000001,17.0
Washington Wizards,southeast,29.0,6.7,21.925000000000001,26.0,21.175000000000001,26.75
Charlotte Bobcats,southeast,101.0,9.55,73.137500000000003,91.0,63.137500000000003,101.0
Orlando Magic,southeast,501.0,9.55,240.63749999999999,226.0,153.13749999999999,313.5
