name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.45,1.03,1.3600000000000001,1.4199999999999999,1.3999999999999999,1.4399999999999999
Portland Trail Blazers,northwest,2.62,1.95,2.4283333333333332,2.5,2.4249999999999998,2.5750000000000002
Denver Nuggets,northwest,51.0,4.8,39.966666666666669,46.0,41.0,51.0
Minnesota Timberwolves,northwest,67.0,4.8,45.966666666666669,51.0,51.0,51.0
Utah Jazz,northwest,1001.0,9.55,702.71000000000004,1001.0,501.0,1001.0
Los Angeles Clippers,pacific,1.56,1.1,1.4483333333333333,1.53,1.4625000000000001,1.53
Golden State Warriors,pacific,2.62,1.95,2.3733333333333335,2.3999999999999999,2.3774999999999999,2.4750000000000001
Phoenix Suns,pacific,21.0,2.9,17.983333333333334,21.0,21.0,21.0
Los Angeles Lakers,pacific,201.0,6.7,110.28333333333335,101.0,101.0,138.5
Sacramento Kings,pacific,751.0,9.55,394.0916666666667,501.0,201.0,501.0
San Antonio Spurs,southwest,1.2,1.01,1.1728571428571428,1.2,1.2,1.2
Houston Rockets,southwest,4.5,3.61,4.3728571428571428,4.5,4.5,4.5
Dallas Mavericks,southwest,34.0,3.94,29.705714285714286,34.0,34.0,34.0
Memphis Grizzlies,southwest,67.0,4.23,52.604285714285716,61.0,51.0,67.0
New Orleans Pelicans,southwest,251.0,9.55,127.22142857142856,101.0,101.0,163.5
Brooklyn Nets,atlantic,2.25,1.69,2.0233333333333334,2.0,2.0,2.1500000000000004
Toronto Raptors,atlantic,2.5,2.04,2.27,2.2749999999999999,2.1749999999999998,2.3599999999999999
New York Knicks,atlantic,7.5,3.85,6.7250000000000005,7.25,7.0,7.5
Boston Celtics,atlantic,17.0,9.55,15.424999999999999,17.0,15.5,17.0
Philadelphia 76ers,atlantic,81.0,2.95,58.658333333333331,67.0,67.0,67.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,26.0,1.97,17.495000000000001,19.0,18.25,20.5
Detroit Pistons,central,34.0,7.84,23.640000000000001,25.5,23.5,26.0
Cleveland Cavaliers,central,301.0,7.84,152.14000000000001,151.0,113.5,188.5
Milwaukee Bucks,central,1001.0,10.0,702.79999999999995,1001.0,501.0,1001.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,17.0,6.7,14.950000000000001,17.0,15.5,17.0
Washington Wizards,southeast,29.0,6.7,22.949999999999999,26.0,24.5,26.0
Charlotte Bobcats,southeast,101.0,9.55,80.75833333333334,96.0,83.5,101.0
Orlando Magic,southeast,501.0,9.55,252.70999999999998,251.0,201.0,301.0
