name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.5,1.05,1.3660000000000001,1.4399999999999999,1.3999999999999999,1.4399999999999999
Portland Trail Blazers,northwest,2.65,1.95,2.3799999999999999,2.3999999999999999,2.3999999999999999,2.5
Denver Nuggets,northwest,51.0,4.8,37.760000000000005,41.0,41.0,51.0
Minnesota Timberwolves,northwest,67.0,4.8,44.960000000000001,51.0,51.0,51.0
Utah Jazz,northwest,1001.0,9.55,628.13750000000005,751.0,378.13749999999999,1001.0
Los Angeles Clippers,pacific,1.57,1.53,1.5433333333333332,1.53,1.53,1.55
Golden State Warriors,pacific,2.38,1.53,2.0866666666666664,2.3500000000000001,1.9399999999999999,2.3650000000000002
Phoenix Suns,pacific,21.0,2.9,14.966666666666667,21.0,11.949999999999999,21.0
Los Angeles Lakers,pacific,101.0,6.7,62.899999999999999,81.0,43.850000000000001,91.0
Sacramento Kings,pacific,501.0,9.55,203.84999999999999,101.0,55.274999999999999,301.0
San Antonio Spurs,southwest,1.2,1.01,1.1524999999999999,1.2,1.1524999999999999,1.2
Houston Rockets,southwest,4.5,1.99,3.8300000000000001,4.415,3.7450000000000001,4.5
Dallas Mavericks,southwest,34.0,3.94,26.484999999999999,34.0,26.484999999999999,34.0
Memphis Grizzlies,southwest,67.0,4.23,47.307499999999997,59.0,39.307499999999997,67.0
New Orleans Pelicans,southwest,251.0,9.55,121.8875,113.5,78.137500000000003,157.25
Toronto Raptors,atlantic,2.25,1.1,1.8500000000000003,2.2000000000000002,1.6500000000000001,2.2250000000000001
Brooklyn Nets,atlantic,2.3,1.97,2.1733333333333333,2.25,2.1099999999999999,2.2749999999999999
New York Knicks,atlantic,6.5,1.97,4.9900000000000002,6.5,4.2350000000000003,6.5
Boston Celtics,atlantic,15.0,2.95,10.983333333333334,15.0,8.9749999999999996,15.0
Philadelphia 76ers,atlantic,67.0,2.95,45.649999999999999,67.0,34.975000000000001,67.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,21.0,1.97,14.7425,18.0,13.2425,19.5
Detroit Pistons,central,26.0,7.84,20.460000000000001,24.0,19.210000000000001,25.25
Cleveland Cavaliers,central,151.0,7.84,115.20999999999999,151.0,115.20999999999999,151.0
Milwaukee Bucks,central,1001.0,10.0,504.0,501.0,255.5,751.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,17.0,6.7,12.9,15.0,10.85,16.0
Washington Wizards,southeast,26.0,6.7,18.900000000000002,24.0,15.35,25.0
Charlotte Bobcats,southeast,81.0,9.55,57.183333333333337,81.0,45.274999999999999,81.0
Orlando Magic,southeast,251.0,9.55,130.27500000000001,130.27500000000001,69.912499999999994,190.63749999999999
