name,division,max,min,mean,median,twentyfive,seventyfive
Los Angeles Clippers,pacific,1.56,1.05,1.4371428571428573,1.5,1.4449999999999998,1.53
Golden State Warriors,pacific,2.5,1.95,2.3814285714285717,2.4500000000000002,2.3849999999999998,2.5
Phoenix Suns,pacific,21.0,2.9,17.557142857142857,21.0,18.0,21.0
Los Angeles Lakers,pacific,251.0,6.7,130.3857142857143,101.0,101.0,176.0
Sacramento Kings,pacific,751.0,9.55,409.36428571428576,501.0,301.0,501.0
San Antonio Spurs,southwest,1.25,1.01,1.1942857142857142,1.2,1.2,1.25
Houston Rockets,southwest,4.5,1.99,3.7985714285714285,3.8500000000000001,3.625,4.5
Dallas Mavericks,southwest,34.0,4.04,29.005714285714284,34.0,31.5,34.0
Memphis Grizzlies,southwest,67.0,4.23,54.890000000000001,67.0,56.0,67.0
New Orleans Pelicans,southwest,251.0,9.55,127.22142857142856,101.0,101.0,163.5
Brooklyn Nets,atlantic,2.1,1.48,1.9233333333333331,2.0,1.9324999999999999,2.0374999999999996
Toronto Raptors,atlantic,2.5,2.04,2.2650000000000001,2.25,2.25,2.2874999999999996
New York Knicks,atlantic,9.0,5.75,7.791666666666667,8.0,7.125,8.875
Boston Celtics,atlantic,17.0,2.95,13.991666666666667,16.0,15.0,17.0
Philadelphia 76ers,atlantic,67.0,2.95,56.324999999999996,67.0,67.0,67.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,26.0,1.97,17.661666666666665,19.0,19.0,20.5
Detroit Pistons,central,34.0,7.84,22.973333333333333,24.5,21.5,26.0
Cleveland Cavaliers,central,301.0,7.84,152.14000000000001,151.0,113.5,188.5
Milwaukee Bucks,central,1001.0,10.0,702.79999999999995,1001.0,501.0,1001.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,17.0,6.7,14.950000000000001,17.0,15.5,17.0
Washington Wizards,southeast,29.0,6.7,22.949999999999999,26.0,24.5,26.0
Charlotte Bobcats,southeast,101.0,9.55,80.75833333333334,96.0,83.5,101.0
Orlando Magic,southeast,501.0,9.55,252.70999999999998,251.0,201.0,301.0
