name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.44,1.05,1.3539999999999999,1.4399999999999999,1.3999999999999999,1.4399999999999999
Portland Trail Blazers,northwest,2.7,1.95,2.4100000000000001,2.3999999999999999,2.3999999999999999,2.6000000000000001
Denver Nuggets,northwest,41.0,4.8,32.560000000000002,41.0,35.0,41.0
Minnesota Timberwolves,northwest,51.0,4.8,37.760000000000005,41.0,41.0,51.0
Utah Jazz,northwest,1001.0,9.55,532.71000000000004,501.0,151.0,1001.0
Los Angeles Clippers,pacific,1.57,1.53,1.5550000000000002,1.5600000000000001,1.5450000000000002,1.5700000000000001
Golden State Warriors,pacific,2.4,1.53,2.165,2.3650000000000002,2.145,2.3849999999999998
Phoenix Suns,pacific,26.0,2.9,17.725000000000001,21.0,14.975,23.75
Los Angeles Lakers,pacific,151.0,6.7,82.424999999999997,86.0,62.424999999999997,106.0
Sacramento Kings,pacific,501.0,9.55,278.13749999999999,301.0,78.137500000000003,501.0
San Antonio Spurs,southwest,1.2,1.01,1.1619999999999999,1.2,1.2,1.2
Houston Rockets,southwest,4.5,1.99,3.944,4.4000000000000004,4.3300000000000001,4.5
Dallas Mavericks,southwest,34.0,4.04,27.407999999999998,34.0,31.0,34.0
Memphis Grizzlies,southwest,67.0,4.23,48.045999999999999,51.0,51.0,67.0
New Orleans Pelicans,southwest,201.0,9.55,107.70999999999999,101.0,101.0,126.0
Toronto Raptors,atlantic,2.15,1.1,1.8,2.1499999999999999,1.625,2.1499999999999999
Brooklyn Nets,atlantic,2.6,1.97,2.3566666666666669,2.5,2.2349999999999999,2.5499999999999998
New York Knicks,atlantic,6.0,1.97,4.6566666666666672,6.0,3.9849999999999999,6.0
Boston Celtics,atlantic,12.0,2.95,8.6500000000000004,11.0,6.9749999999999996,11.5
Philadelphia 76ers,atlantic,67.0,2.95,40.31666666666667,51.0,26.975000000000001,59.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,19.0,1.97,14.794,17.0,17.0,19.0
Detroit Pistons,central,26.0,7.84,21.568000000000001,25.0,23.0,26.0
Cleveland Cavaliers,central,151.0,7.84,122.36800000000001,151.0,151.0,151.0
Milwaukee Bucks,central,1001.0,10.0,422.80000000000001,501.0,101.0,501.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,17.0,6.7,13.566666666666668,17.0,11.85,17.0
Washington Wizards,southeast,29.0,6.7,20.566666666666666,26.0,16.350000000000001,27.5
Charlotte Bobcats,southeast,81.0,9.55,57.183333333333337,81.0,45.274999999999999,81.0
Orlando Magic,southeast,251.0,9.55,137.18333333333334,151.0,80.275000000000006,201.0
