name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,1.02,1.02,1.02,1.01,1.05,1.03,1.03,,1.02,,1.03,,1.03,,,,,1.05,,1.03,,1.05,,
bor dortmund,Germany,17.0,15.0,13.0,15.0,13.0,13.0,15.0,13.0,11.0,,13.0,,11.0,,11.0,,,,,10.0,,17.0,,18.1,,
wolfsburg,Germany,501.0,201.0,251.0,,251.0,351.0,21.0,251.0,201.0,,201.0,,501.0,,101.0,,,,,151.0,,301.0,,52.0,,
bayer leverkusen,Germany,401.0,151.0,501.0,,501.0,251.0,21.0,251.0,201.0,,201.0,,501.0,,101.0,,,,,251.0,,201.0,,105.0,,
bor monchengladbach,Germany,751.0,,501.0,,501.0,501.0,81.0,251.0,501.0,,251.0,,501.0,,251.0,,,,,251.0,,351.0,,95.0,,
schalke 04,Germany,1001.0,501.0,1001.0,,1001.0,501.0,51.0,501.0,501.0,,301.0,,501.0,,251.0,,,,,501.0,,451.0,,219.0,,
hertha berlin,Germany,1501.0,251.0,501.0,,501.0,1501.0,751.0,251.0,,,351.0,,501.0,,501.0,,,,,1001.0,,501.0,,52.0,,
hamburg,Germany,3001.0,,2501.0,,2501.0,,1001.0,501.0,,,751.0,,,,,,,,,3001.0,,1001.0,,52.0,,
mainz 05,Germany,2501.0,,2501.0,,2501.0,,751.0,501.0,,,751.0,,,,,,,,,3001.0,,751.0,,52.0,,
fc koln,Germany,3501.0,,2501.0,,2501.0,,501.0,501.0,,,751.0,,,,,,,,,3001.0,,1001.0,,52.0,,
augsburg,Germany,4001.0,,,,,,1001.0,501.0,,,1501.0,,,,,,,,,5001.0,,1001.0,,52.0,,
eintracht frankfurt,Germany,4501.0,,,,,,751.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,52.0,,
hannover,Germany,4501.0,,,,,,751.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,52.0,,
hoffenheim,Germany,4501.0,,,,,,1001.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,52.0,,
vfb stuttgart,Germany,4501.0,,,,,,1001.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,52.0,,
darmstadt,Germany,4501.0,,,,,,5001.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,90.0,,
ingolstadt,Germany,4501.0,,5001.0,,5001.0,,1501.0,501.0,,,1501.0,,,,,,,,,3001.0,,1001.0,,90.0,,
werder bremen,Germany,4501.0,,,,,,1501.0,501.0,,,2501.0,,,,,,,,,5001.0,,1001.0,,95.0,,
barcelona,Spain,1.22,1.22,1.2,1.22,1.2,1.2,1.22,1.22,1.22,1.25,1.2,1.22,1.22,1.22,1.25,1.25,,1.22,1.25,1.25,1.25,1.27,,,,
real madrid,Spain,6.0,6.0,5.5,6.0,5.5,6.0,5.5,5.5,5.0,6.0,6.5,6.5,5.5,5.0,5.5,5.0,,5.0,6.0,5.5,6.0,6.0,,,7.21,
atletico madrid,Spain,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,,10.0,9.0,9.0,9.0,10.0,,9.55,9.54,
celta vigo,Spain,751.0,,401.0,,401.0,501.0,501.0,251.0,401.0,751.0,751.0,501.0,,501.0,251.0,401.0,,501.0,751.0,501.0,751.0,801.0,,,330.0,
seville,Spain,501.0,,301.0,,301.0,401.0,201.0,251.0,501.0,751.0,1001.0,1001.0,,251.0,251.0,251.0,,251.0,751.0,501.0,751.0,551.0,,,147.0,
villarreal,Spain,1001.0,501.0,301.0,,301.0,751.0,501.0,501.0,401.0,751.0,1001.0,1001.0,,251.0,201.0,501.0,,251.0,751.0,501.0,751.0,1201.0,,618.0,606.0,
valencia,Spain,1001.0,,751.0,,751.0,751.0,501.0,501.0,501.0,1501.0,2001.0,1001.0,,501.0,751.0,501.0,,501.0,1501.0,751.0,1501.0,1201.0,,,461.0,
athletic bilbao,Spain,2001.0,,1001.0,,1001.0,1001.0,,501.0,,1501.0,1001.0,,,751.0,,751.0,,751.0,1501.0,1001.0,1501.0,2201.0,,143.0,344.0,
deportivo la coruna,Spain,4501.0,,,,,,5001.0,501.0,,2001.0,2001.0,,,2501.0,,,,2501.0,2001.0,,2001.0,,,143.0,153.0,
eibar,Spain,4501.0,,,,,,5001.0,501.0,,3001.0,2001.0,,,2501.0,,,,2501.0,3001.0,,3001.0,,,,153.0,
betis,Spain,4501.0,,,,,,5001.0,501.0,,2501.0,10001.0,,,2501.0,,,,2501.0,2501.0,,2501.0,5501.0,,,153.0,
espanyol,Spain,4501.0,,,,,,1001.0,501.0,,3001.0,10001.0,,,1501.0,,,,1501.0,3001.0,,3001.0,5501.0,,,153.0,
getafe,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,,,2501.0,,,,2501.0,5001.0,,5001.0,,,,153.0,
gijon,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,,,2501.0,,,,2501.0,5001.0,,5001.0,,,143.0,153.0,
granada,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,,,2501.0,,,,2501.0,5001.0,,5001.0,,,,153.0,
levante,Spain,4501.0,,,,,,2501.0,501.0,,5001.0,10001.0,,,2501.0,,,,2501.0,5001.0,,5001.0,,,,917.0,
malaga,Spain,4501.0,,,,,,501.0,501.0,,5001.0,10001.0,,,1501.0,,,,1501.0,5001.0,,5001.0,5501.0,,143.0,153.0,
rayo vallecano,Spain,3001.0,,,,,,2501.0,501.0,,4001.0,10001.0,,,2501.0,,,,2501.0,4001.0,,4001.0,,,,153.0,
real sociedad,Spain,4001.0,,,,,,1001.0,501.0,,4001.0,10001.0,,,2501.0,,,,2501.0,4001.0,,4001.0,,,,153.0,
ud las palmas,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,,,5001.0,,,,5001.0,5001.0,,5001.0,,,143.0,153.0,
man city,England,2.25,2.25,2.25,2.2,2.25,2.25,2.1,2.38,2.3,2.25,2.38,2.25,2.2,2.25,2.25,2.25,2.25,2.25,2.25,2.3,2.25,2.2,2.2,2.35,,2.41
arsenal,England,2.75,2.38,2.63,2.62,2.63,2.6,2.75,2.5,2.5,2.75,2.38,2.62,2.75,2.62,2.37,2.75,2.65,2.62,2.75,2.75,2.75,2.8,2.75,2.67,,2.74
man utd,England,10.0,10.0,9.0,9.0,9.0,11.0,9.5,10.0,10.0,10.0,10.5,10.0,9.0,10.0,11.0,9.0,9.5,10.0,10.0,10.0,10.0,9.75,,10.0,,10.1
leicester,England,17.0,19.0,21.0,19.0,21.0,17.0,21.0,21.0,17.0,21.0,17.0,15.0,17.0,19.0,17.0,21.0,18.0,19.0,21.0,19.0,21.0,18.0,19.0,21.0,,20.0
liverpool,England,21.0,23.0,17.0,17.0,17.0,13.0,19.0,23.0,17.0,19.0,21.0,21.0,17.0,21.0,23.0,17.0,19.0,21.0,19.0,17.0,19.0,19.0,19.0,23.0,,24.0
tottenham,England,29.0,29.0,21.0,21.0,21.0,23.0,26.0,21.0,21.0,26.0,21.0,29.0,21.0,26.0,26.0,26.0,24.0,26.0,26.0,23.0,26.0,20.0,21.0,29.0,,30.0
chelsea,England,101.0,151.0,101.0,101.0,101.0,101.0,201.0,101.0,101.0,151.0,151.0,201.0,101.0,81.0,67.0,126.0,115.0,81.0,151.0,101.0,151.0,101.0,126.0,133.0,,100.0
everton,England,151.0,201.0,226.0,201.0,226.0,251.0,251.0,251.0,201.0,201.0,251.0,201.0,151.0,151.0,201.0,201.0,201.0,151.0,201.0,151.0,201.0,161.0,201.0,247.0,,70.0
crystal palace,England,501.0,251.0,601.0,751.0,601.0,501.0,,1001.0,501.0,501.0,501.0,401.0,501.0,751.0,501.0,751.0,501.0,751.0,501.0,501.0,501.0,501.0,751.0,580.0,,80.0
southampton,England,1501.0,501.0,1001.0,1001.0,1001.0,601.0,,1001.0,801.0,1501.0,1501.0,751.0,,751.0,1501.0,1001.0,1001.0,751.0,1501.0,,1501.0,1501.0,1001.0,950.0,,496.0
west ham,England,1501.0,2501.0,751.0,751.0,751.0,601.0,,1001.0,1501.0,1501.0,1501.0,1001.0,,751.0,2001.0,1001.0,1001.0,751.0,1501.0,1001.0,1501.0,1501.0,1001.0,922.0,,80.0
watford,England,1501.0,1001.0,2001.0,,2001.0,,,2001.0,1501.0,2001.0,1501.0,1501.0,,2501.0,,,1001.0,2501.0,2001.0,,2001.0,1501.0,1001.0,950.0,,496.0
stoke,England,751.0,,1001.0,,1001.0,1001.0,,3001.0,1501.0,1501.0,3001.0,3001.0,,751.0,,,1001.0,751.0,1501.0,,1501.0,801.0,1001.0,950.0,,496.0
bournemouth,England,3001.0,,1501.0,,1501.0,,,4001.0,4001.0,,5001.0,5001.0,,5001.0,,,1001.0,5001.0,,,,4501.0,1001.0,950.0,,496.0
newcastle,England,3501.0,,1501.0,,1501.0,,,4001.0,4001.0,,5001.0,5001.0,,5001.0,,,1001.0,5001.0,,,,3501.0,1001.0,950.0,,496.0
swansea,England,3001.0,,2001.0,,2001.0,,,1501.0,3001.0,,5001.0,5001.0,,1001.0,,,1001.0,1001.0,,,,3001.0,1001.0,950.0,,496.0
west brom,England,2001.0,,2001.0,,2001.0,,,3001.0,2501.0,,5001.0,5001.0,,2501.0,,,1001.0,2501.0,,,,2501.0,1001.0,950.0,,496.0
aston villa,England,4751.0,,5001.0,,5001.0,,,4001.0,10001.0,,10001.0,,,7501.0,,,1001.0,7501.0,,,,4001.0,1001.0,950.0,,496.0
norwich,England,4751.0,,5001.0,,5001.0,,,5001.0,5001.0,,10001.0,5001.0,,5001.0,,,1001.0,5001.0,,,,5001.0,1001.0,950.0,,496.0
sunderland,England,4751.0,,5001.0,,5001.0,,,4001.0,7501.0,,10001.0,,,5001.0,,,1001.0,5001.0,,,,5001.0,1001.0,950.0,,496.0
psg,France,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,1.01,,,,
monaco,France,101.0,67.0,151.0,,151.0,,41.0,101.0,101.0,,,,81.0,,67.0,,,,,,,121.0,,95.0,,
lyon,France,201.0,101.0,251.0,,251.0,,51.0,126.0,201.0,,,,151.0,,101.0,,,,,,,201.0,,95.0,,
marseille,France,301.0,301.0,501.0,,501.0,,251.0,426.0,301.0,,,,251.0,,251.0,,,,,,,301.0,,95.0,,
st etienne,France,301.0,501.0,501.0,,501.0,,501.0,426.0,301.0,,,,251.0,,501.0,,,,,,,301.0,,95.0,,
caen,France,751.0,,501.0,,501.0,,,501.0,751.0,,,,501.0,,,,,,,,,801.0,,95.0,,
angers,France,501.0,,,,,,1001.0,501.0,501.0,,,,501.0,,,,,,,,,551.0,,95.0,,
nice,France,1001.0,,,,,,501.0,501.0,751.0,,,,501.0,,,,,,,,,1001.0,,95.0,,
rennes,France,1001.0,,,,,,1001.0,501.0,1001.0,,,,,,,,,,,,,1001.0,,95.0,,
bordeaux,France,1501.0,,,,,,501.0,501.0,1001.0,,,,,,,,,,,,,1551.0,,95.0,,
lille,France,1501.0,,,,,,501.0,501.0,1001.0,,,,,,,,,,,,,1551.0,,95.0,,
lorient,France,1501.0,,,,,,,501.0,,,,,,,,,,,,,,1551.0,,95.0,,
nantes,France,2501.0,,,,,,,501.0,1001.0,,,,,,,,,,,,,2551.0,,95.0,,
reims,France,2501.0,,,,,,,751.0,,,,,,,,,,,,,,2551.0,,95.0,,
montpellier,France,3001.0,,,,,,,501.0,,,,,,,,,,,,,,3301.0,,95.0,,
gfco ajaccio,France,4501.0,,,,,,,1001.0,,,,,,,,,,,,,,,,95.0,,
guingamp,France,4001.0,,,,,,,501.0,,,,,,,,,,,,,,4501.0,,95.0,,
bastia,France,4501.0,,,,,,,501.0,,,,,,,,,,,,,,5001.0,,95.0,,
toulouse,France,4501.0,,,,,,,1001.0,,,,,,,,,,,,,,5001.0,,95.0,,
troyes,France,4501.0,,,,,,,1001.0,,,,,,,,,,,,,,5001.0,,95.0,,
napoli,Italy,2.5,2.38,2.38,2.5,2.38,2.4,2.38,2.5,2.5,2.45,2.5,2.5,2.5,2.45,2.37,2.5,,2.45,2.45,2.4,2.45,2.45,2.4,2.67,,
juventus,Italy,2.5,2.5,2.38,2.38,2.38,2.38,2.25,2.5,2.5,2.5,2.4,2.5,2.4,2.5,2.5,2.4,,2.5,2.5,2.6,2.5,2.45,2.45,2.62,,
inter,Italy,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,4.5,5.0,5.0,5.5,4.33,5.0,4.33,5.0,,5.0,5.0,4.75,5.0,5.2,5.4,4.89,,
roma,Italy,17.0,11.0,13.0,13.0,13.0,13.0,15.0,13.0,11.0,14.0,13.0,17.0,15.0,13.0,11.0,17.0,,13.0,14.0,17.0,14.0,17.5,9.6,15.7,,
fiorentina,Italy,26.0,26.0,26.0,26.0,26.0,21.0,21.0,26.0,21.0,26.0,21.0,17.0,26.0,26.0,21.0,21.0,,26.0,26.0,26.0,26.0,27.0,20.0,26.0,,
ac milan,Italy,151.0,101.0,151.0,126.0,151.0,251.0,101.0,101.0,101.0,151.0,151.0,151.0,101.0,81.0,201.0,151.0,,81.0,151.0,126.0,151.0,156.0,81.0,105.0,,
lazio,Italy,501.0,,176.0,,176.0,501.0,,251.0,501.0,501.0,501.0,,,81.0,501.0,501.0,,81.0,501.0,,501.0,501.0,451.0,8.22,,
sassuolo,Italy,751.0,,301.0,,301.0,,,501.0,751.0,751.0,751.0,,251.0,501.0,501.0,,,501.0,751.0,,751.0,801.0,501.0,105.0,,
torino,Italy,751.0,,401.0,,401.0,,,301.0,751.0,751.0,751.0,,,501.0,501.0,,,501.0,751.0,,751.0,801.0,501.0,143.0,,
atalanta,Italy,1001.0,,751.0,,751.0,,,301.0,,1501.0,1001.0,,,1001.0,751.0,,,1001.0,1501.0,,1501.0,1001.0,1001.0,209.0,,
genoa,Italy,2001.0,,1501.0,,1501.0,,,501.0,,2001.0,2001.0,,,751.0,1001.0,,,751.0,2001.0,,2001.0,2001.0,1001.0,95.0,,
palermo,Italy,2501.0,,1001.0,,1001.0,,,501.0,,3001.0,2501.0,,,1001.0,1001.0,,,1001.0,3001.0,,3001.0,3001.0,1001.0,95.0,,
sampdoria,Italy,2001.0,,1001.0,,1001.0,,,426.0,,3001.0,1501.0,,,751.0,1001.0,,,751.0,3001.0,,3001.0,3001.0,1001.0,285.0,,
chievo,Italy,4001.0,,2501.0,,2501.0,,,501.0,,3001.0,3001.0,,,3001.0,1001.0,,,3001.0,3001.0,,3001.0,3001.0,1001.0,95.0,,
bologna,Italy,4501.0,,1501.0,,1501.0,,,501.0,,3001.0,2501.0,,,2501.0,1501.0,,,2501.0,3001.0,,3001.0,3501.0,1001.0,95.0,,
empoli,Italy,4501.0,,2001.0,,2001.0,,,501.0,,3001.0,2001.0,,,3001.0,1501.0,,,3001.0,3001.0,,3001.0,3001.0,1001.0,95.0,,
udinese,Italy,4501.0,,2001.0,,2001.0,,,501.0,,2001.0,2001.0,,,1001.0,1001.0,,,1001.0,2001.0,,2001.0,2001.0,1001.0,95.0,,
frosinone,Italy,4501.0,,3001.0,,3001.0,,,501.0,,5001.0,5001.0,,,3001.0,5001.0,,,3001.0,5001.0,,5001.0,5501.0,1001.0,95.0,,
verona,Italy,4501.0,,2501.0,,2501.0,,,501.0,,5001.0,5001.0,,,3001.0,5001.0,,,3001.0,5001.0,,5001.0,5501.0,1001.0,95.0,,
carpi fc,Italy,4501.0,,10001.0,,10001.0,,,501.0,,5001.0,10001.0,,,4501.0,5001.0,,,4501.0,5001.0,,5001.0,5501.0,1001.0,95.0,,
