name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.03,,1.02,,1.02,1.02,1.02,,,,,1.03,,1.03,1.02,,,,1.05,,1.03,,1.05,,
bor dortmund,Germany,,15.0,,15.0,,17.0,13.0,21.0,,,,,15.0,,17.0,17.0,,,,10.0,,19.0,,15.3,,
bor monchengladbach,Germany,,,,,,151.0,81.0,201.0,,,,,201.0,,151.0,101.0,,,,151.0,,201.0,,76.0,,
wolfsburg,Germany,,151.0,,,,67.0,101.0,226.0,,,,,201.0,,101.0,67.0,,,,151.0,,226.0,,76.0,,
bayer leverkusen,Germany,,151.0,,,,101.0,101.0,201.0,,,,,501.0,,101.0,101.0,,,,251.0,,201.0,,105.0,,
schalke 04,Germany,,201.0,,,,151.0,101.0,176.0,,,,,501.0,,201.0,101.0,,,,501.0,,176.0,,219.0,,
hertha berlin,Germany,,,,,,501.0,751.0,501.0,,,,,,,501.0,501.0,,,,1001.0,,501.0,,81.0,,
hamburg,Germany,,,,,,,1001.0,501.0,,,,,,,251.0,,,,,3001.0,,501.0,,76.0,,
fc koln,Germany,,,,,,,501.0,501.0,,,,,,,501.0,,,,,3001.0,,501.0,,81.0,,
mainz 05,Germany,,,,,,,751.0,501.0,,,,,,,501.0,,,,,3001.0,,501.0,,81.0,,
ingolstadt,Germany,,,,,,,1501.0,501.0,,,,,,,1001.0,,,,,3001.0,,501.0,,90.0,,
augsburg,Germany,,,,,,,1001.0,501.0,,,,,,,1001.0,,,,,5001.0,,501.0,,81.0,,
eintracht frankfurt,Germany,,,,,,,751.0,501.0,,,,,,,501.0,,,,,5001.0,,501.0,,81.0,,
hannover,Germany,,,,,,,751.0,501.0,,,,,,,751.0,,,,,5001.0,,501.0,,81.0,,
hoffenheim,Germany,,,,,,,1001.0,501.0,,,,,,,1001.0,,,,,5001.0,,501.0,,81.0,,
vfb stuttgart,Germany,,,,,,1001.0,1001.0,501.0,,,,,,,501.0,,,,,5001.0,,501.0,,81.0,,
werder bremen,Germany,,,,,,,1501.0,501.0,,,,,,,751.0,,,,,5001.0,,501.0,,81.0,,
darmstadt,Germany,,,,,,,5001.0,501.0,,,,,,,1501.0,,,,,5001.0,,501.0,,90.0,,
barcelona,Spain,1.22,1.2,1.2,1.25,1.2,1.2,1.22,1.22,,1.22,1.18,1.22,1.2,1.22,1.25,1.22,,,1.22,1.26,1.22,1.2,,1.25,,
real madrid,Spain,5.0,5.0,5.5,4.5,5.5,5.0,4.33,4.5,,5.0,5.5,5.0,5.5,5.0,5.0,5.0,,,5.0,4.25,5.0,4.75,,5.56,5.36,
atletico madrid,Spain,15.0,13.0,13.0,15.0,13.0,15.0,15.0,13.0,,16.0,15.0,15.0,11.0,15.0,15.0,15.0,,,16.0,13.0,16.0,15.0,,17.6,18.0,
celta vigo,Spain,751.0,501.0,401.0,,401.0,501.0,501.0,251.0,,751.0,751.0,501.0,,501.0,201.0,401.0,,,751.0,501.0,751.0,751.0,,143.0,344.0,
seville,Spain,501.0,,251.0,,251.0,201.0,201.0,201.0,,751.0,1001.0,1001.0,,251.0,151.0,501.0,,,751.0,401.0,751.0,501.0,,238.0,238.0,
