name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.05,1.04,1.02,1.04,1.03,1.05,1.04,1.04,1.02,1.04,,1.04,1.04,,1.05,1.04,,1.04,1.02,1.05,1.02,1.06,1.04,
bayer leverkusen,Germany,34.0,23.0,34.0,34.0,34.0,23.0,21.0,26.0,26.0,45.0,21.0,,21.0,26.0,,26.0,26.0,,26.0,45.0,34.0,45.0,38.0,34.0,
vfl wolfsburg,Germany,67.0,51.0,67.0,67.0,67.0,67.0,51.0,67.0,67.0,100.0,51.0,,51.0,67.0,,51.0,67.0,,67.0,100.0,41.0,100.0,42.0,34.0,
bor dortmund,Germany,101.0,29.0,41.0,81.0,41.0,23.0,26.0,34.0,26.0,100.0,41.0,,34.0,26.0,,34.0,,,26.0,100.0,51.0,100.0,76.0,64.0,
bor monchengladbach,Germany,81.0,126.0,101.0,101.0,101.0,81.0,101.0,101.0,126.0,100.0,81.0,,81.0,101.0,,101.0,101.0,,101.0,100.0,41.0,100.0,46.0,36.0,
hoffenheim,Germany,101.0,151.0,151.0,126.0,151.0,101.0,101.0,176.0,151.0,200.0,81.0,,126.0,151.0,,151.0,,,151.0,200.0,75.0,200.0,209.0,38.0,
schalke 04,Germany,151.0,81.0,67.0,126.0,67.0,81.0,101.0,81.0,81.0,200.0,101.0,,81.0,81.0,,101.0,151.0,,81.0,200.0,75.0,200.0,238.0,155.0,
mainz 05,Germany,251.0,501.0,401.0,401.0,401.0,301.0,401.0,501.0,501.0,300.0,401.0,,401.0,401.0,,501.0,501.0,,401.0,300.0,251.0,300.0,950.0,844.0,
hannover 96,Germany,1001.0,,751.0,751.0,751.0,501.0,501.0,501.0,501.0,800.0,501.0,,1001.0,751.0,,,751.0,,751.0,800.0,501.0,800.0,485.0,417.0,
fc koln,Germany,751.0,,1001.0,751.0,1001.0,751.0,1001.0,501.0,1001.0,1000.0,751.0,,1001.0,1001.0,,,,,1001.0,1000.0,751.0,1000.0,950.0,844.0,
vfb stuttgart,Germany,1001.0,,1001.0,751.0,1001.0,401.0,1001.0,376.0,501.0,1500.0,751.0,,1001.0,751.0,,,751.0,,751.0,1500.0,501.0,1500.0,333.0,286.0,
hertha berlin,Germany,1001.0,,1001.0,751.0,1001.0,1001.0,1501.0,501.0,1001.0,1500.0,751.0,,1001.0,1001.0,,,,,1001.0,1500.0,501.0,1500.0,950.0,844.0,
augsburg,Germany,751.0,,751.0,501.0,751.0,501.0,2001.0,501.0,751.0,800.0,501.0,,1001.0,751.0,,,,,751.0,800.0,501.0,800.0,950.0,844.0,
eintracht frankfurt,Germany,2501.0,,1001.0,501.0,1001.0,1001.0,1001.0,376.0,1001.0,800.0,1501.0,,1001.0,401.0,,,,,401.0,800.0,501.0,800.0,485.0,427.0,
hamburg,Germany,1001.0,,1001.0,501.0,1001.0,501.0,2501.0,501.0,1001.0,2000.0,1501.0,,1001.0,1001.0,,,,,1001.0,2000.0,501.0,2000.0,950.0,844.0,
paderborn,Germany,1501.0,,1501.0,1001.0,1501.0,1001.0,2501.0,501.0,1501.0,2000.0,1001.0,,1001.0,751.0,,,,,751.0,2000.0,1001.0,2000.0,950.0,844.0,
freiburg,Germany,7501.0,,1001.0,1001.0,1001.0,1501.0,2001.0,501.0,1001.0,3500.0,2001.0,,1001.0,1001.0,,,,,1001.0,3500.0,1001.0,3500.0,950.0,844.0,
werder bremen,Germany,5001.0,,1501.0,1501.0,1501.0,1001.0,2001.0,501.0,1501.0,5000.0,10001.0,,1001.0,1001.0,,,,,1001.0,5000.0,1001.0,5000.0,950.0,844.0,
real madrid,Spain,1.83,1.85,1.83,1.83,1.83,1.83,1.85,1.83,,1.83,1.73,1.83,,1.85,,1.83,1.85,1.85,1.85,1.83,1.85,1.83,1.77,1.75,
barcelona,Spain,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.1,,2.2,2.2,2.2,,2.1,,2.2,2.1,2.1,2.1,2.2,2.15,2.2,2.39,2.34,
atletico madrid,Spain,23.0,21.0,17.0,19.0,17.0,19.0,17.0,19.0,,23.0,26.0,17.0,,17.0,,17.0,17.0,20.0,17.0,23.0,19.0,23.0,24.0,22.0,
valencia,Spain,67.0,51.0,67.0,67.0,67.0,67.0,67.0,67.0,,67.0,67.0,51.0,,67.0,,34.0,67.0,66.0,67.0,67.0,67.0,67.0,81.0,66.0,
seville,Spain,151.0,201.0,201.0,201.0,201.0,201.0,251.0,201.0,,151.0,201.0,251.0,,201.0,,151.0,201.0,151.0,201.0,151.0,201.0,151.0,190.0,144.0,
villarreal,Spain,501.0,301.0,251.0,301.0,251.0,351.0,301.0,376.0,,501.0,401.0,,,301.0,,251.0,301.0,251.0,301.0,501.0,251.0,501.0,950.0,844.0,
