name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
liverpool,England,1501.0,,,,,,,,,,,,,,,,,,,,,,,878.0,496.0
southampton,England,1501.0,,,,,,,,,,,,,,,,,,,,,,,970.0,990.0
psg,France,,1.25,,,,,1.22,1.2,,1.22,,,,1.22,,,,,1.22,1.22,,1.22,1.17,1.13,
lyon,France,,4.0,,,,,3.5,4.0,,4.0,,,,4.0,,,,,4.0,4.0,,4.0,4.42,2.99,
monaco,France,,51.0,,,,,101.0,41.0,,67.0,,,,67.0,,,,,67.0,67.0,,67.0,44.0,41.0,
marseille,France,,101.0,,,,,151.0,41.0,,101.0,,,,101.0,,,,,101.0,101.0,,101.0,30.0,87.0,
st etienne,France,,,,,,,,251.0,,201.0,,,51.0,,,,,,,201.0,,201.0,95.0,247.0,
montpellier,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,21.0,330.0,
bordeaux,France,,,,,,,,1001.0,,,,,,,,,,,,,,,24.0,247.0,
lille,France,,,,,,,,1001.0,,,,,,,,,,,,,,,95.0,330.0,
lorient,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
metz,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
nantes,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
nice,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
bastia,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
caen,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
toulouse,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
guingamp,France,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
reims,France,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
rennes,France,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,,,
evian,France,,,,,,,10001.0,,,,,,,,,,,,,,,,,,
lens,France,,,,,,,10001.0,,,,,,,,,,,,,,,,,,
juventus,Italy,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
roma,Italy,,101.0,,,101.0,,,101.0,,,,,,,151.0,,,,,,,,,19.4,
lazio,Italy,,101.0,,,101.0,,,101.0,,,,,,,151.0,,,,,,,,,,
udinese,Italy,,,,,,,301.0,,,,,,,,,,,,,,,,,,
napoli,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,,,
fiorentina,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,,,
torino,Italy,,,,,,,501.0,,,,,,,,,,,,,,,,,,
sampdoria,Italy,,,,,,,751.0,,,,,,,,,,,,,,,,,,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
verona,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
atalanta,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
genoa,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
palermo,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
cagliari,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
empoli,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
chievo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
sassuolo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
celtic,Scotland,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.02,1.02,
aberdeen,Scotland,34.0,,34.0,34.0,34.0,26.0,34.0,34.0,,,,34.0,,34.0,,,,,34.0,,,,25.0,18.9,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,,,,,,126.0,51.0,,,,,,,,,,,,,,,,,,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,,,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
az alkmaar,Holland,,,,,,301.0,151.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
zwolle,Holland,,,,,,501.0,251.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
benfica,Portugal,1.33,1.4,,,,1.44,1.33,1.4,,,,,,1.35,1.4,1.33,,,1.35,,,,1.36,,
porto,Portugal,3.25,3.0,,,,2.75,3.25,2.8,,,,,,3.0,3.0,3.25,,,3.0,,,,2.82,,
sporting lisbon,Portugal,251.0,,,,,,,101.0,,,,,,,,,,,,,,,124.0,,
galatasaray,Turkey,,,,,,,2.38,,,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,,2.88,,,,,,,,,,,,,,,,,,
fenerbahce,Turkey,,,,,,,2.88,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
