name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
arsenal,England,67.0,67.0,41.0,67.0,41.0,,34.0,61.0,67.0,67.0,67.0,67.0,67.0,51.0,67.0,51.0,67.0,,51.0,67.0,67.0,67.0,76.0,78.0,70.0
man utd,England,201.0,101.0,81.0,126.0,81.0,,101.0,126.0,126.0,101.0,151.0,126.0,126.0,151.0,151.0,151.0,101.0,,151.0,101.0,201.0,101.0,228.0,228.0,199.0
liverpool,England,301.0,401.0,201.0,251.0,201.0,,301.0,176.0,301.0,301.0,301.0,251.0,301.0,201.0,301.0,151.0,251.0,,201.0,301.0,301.0,301.0,399.0,344.0,298.0
southampton,England,301.0,251.0,351.0,401.0,351.0,,351.0,376.0,351.0,401.0,401.0,251.0,251.0,301.0,401.0,251.0,251.0,,301.0,401.0,301.0,401.0,950.0,922.0,199.0
tottenham,England,501.0,501.0,401.0,401.0,401.0,,451.0,426.0,501.0,401.0,501.0,301.0,301.0,501.0,501.0,501.0,401.0,,501.0,401.0,501.0,401.0,874.0,854.0,496.0
swansea,England,2001.0,,,,,,,,,,,,,,,,,,,,,,950.0,917.0,496.0
everton,England,2001.0,,,,,,,2501.0,,,,,,,,,,,,,,,950.0,917.0,496.0
newcastle,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
stoke,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
aston villa,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,,
crystal palace,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
hull,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
sunderland,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
west brom,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
west ham,England,2001.0,,,,,,,1501.0,,,10001.0,,,,,,,,,,,,950.0,970.0,496.0
burnley,England,20001.0,,,,,,,,,,,,,,,,,,,,,,,,
leicester,England,20001.0,,,,,,,,,,,,,,,,,,,,,,,,
qpr,England,20001.0,,,,,,,,,,,,,,,,,,,,,,,,
psg,France,1.29,1.25,1.29,1.29,1.29,1.28,1.22,1.29,1.29,1.3,1.3,,1.3,1.25,,1.28,1.25,,1.25,1.3,1.3,1.3,,1.2,
lyon,France,4.5,4.5,4.33,4.33,4.33,4.2,4.5,4.0,4.33,4.25,4.5,,5.0,4.0,,4.33,4.5,,4.0,4.25,4.4,4.25,,3.72,
marseille,France,13.0,15.0,13.0,15.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,,10.0,13.0,,15.0,15.0,,13.0,15.0,11.0,15.0,,5.07,
monaco,France,67.0,51.0,51.0,51.0,51.0,41.0,51.0,34.0,51.0,31.0,81.0,,51.0,51.0,,51.0,51.0,,51.0,31.0,67.0,31.0,,8.76,
st etienne,France,151.0,101.0,151.0,101.0,151.0,151.0,101.0,151.0,101.0,,201.0,,51.0,151.0,,,201.0,,151.0,,151.0,,,87.0,
lille,France,1001.0,,,,,,,1001.0,,,1001.0,,,,,,,,,,,,,8.95,
montpellier,France,1001.0,,,,,,1001.0,501.0,,,1001.0,,,,,,,,,,,,,8.95,
bordeaux,France,1001.0,,,,,,,401.0,,,1001.0,,,,,,,,,,,,,58.0,
lorient,France,2001.0,,,,,,1001.0,1001.0,,,2001.0,,,,,,,,,,,,,8.95,
nantes,France,2001.0,,,,,,1001.0,501.0,,,2001.0,,,,,,,,,,,,,8.95,
nice,France,2001.0,,,,,,1001.0,1001.0,,,2001.0,,,,,,,,,,,,,8.95,
rennes,France,2001.0,,,,,,2501.0,1001.0,,,2501.0,,,,,,,,,,,,,8.95,
bastia,France,3001.0,,,,,,1501.0,1001.0,,,2001.0,,,,,,,,,,,,,8.95,
guingamp,France,3001.0,,,,,,2001.0,1001.0,,,3001.0,,,,,,,,,,,,,8.95,
caen,France,5001.0,,,,,,1501.0,1001.0,,,5001.0,,,,,,,,,,,,,8.95,
reims,France,5001.0,,,,,,2001.0,1001.0,,,5001.0,,,,,,,,,,,,,8.95,
evian,France,10001.0,,,,,,10001.0,1001.0,,,10001.0,,,,,,,,,,,,,8.95,
lens,France,10001.0,,,,,,10001.0,1001.0,,,10001.0,,,,,,,,,,,,,8.95,
metz,France,10001.0,,,,,,1001.0,1001.0,,,10001.0,,,,,,,,,,,,,8.95,
toulouse,France,10001.0,,,,,,1501.0,1001.0,,,5001.0,,,,,,,,,,,,,8.95,
juventus,Italy,1.05,1.07,1.05,1.05,1.05,1.05,1.05,,1.05,1.08,,1.02,1.04,1.05,1.05,1.06,1.05,,1.05,1.38,1.05,1.08,,1.03,
roma,Italy,13.0,9.0,10.0,10.0,10.0,9.5,9.0,,13.0,8.0,,13.0,13.0,10.0,10.0,9.0,10.0,,10.0,3.3,10.0,8.0,20.0,18.5,
napoli,Italy,34.0,34.0,29.0,29.0,29.0,67.0,,,51.0,26.0,,67.0,26.0,29.0,67.0,41.0,34.0,,29.0,26.0,29.0,26.0,,39.0,
fiorentina,Italy,251.0,,,,,,,,,,,,,,,251.0,,,,101.0,,,,417.0,
lazio,Italy,351.0,,,,,,,,,,,,,,,251.0,,,,151.0,,,,184.0,
inter,Italy,751.0,,,,,,,,,,,,,,,,,,,,,,,228.0,
sampdoria,Italy,1001.0,,,,,,751.0,,,,,,,,,,,,,201.0,,,,262.0,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,844.0,
torino,Italy,1501.0,,,,,,501.0,,,,,,,,,,,,,,,,,844.0,
udinese,Italy,1501.0,,,,,,301.0,,,,,,,,,,,,,,,,,844.0,
ac milan,Italy,1501.0,,,,,,,,,,,,,,,,,,,101.0,,,,844.0,
genoa,Italy,2001.0,,,,,,1501.0,,,,,,,,,,,,,,,,34.0,844.0,
palermo,Italy,2001.0,,,,,,1501.0,,,,,,,,,,,,,,,,,844.0,
atalanta,Italy,2501.0,,,,,,1501.0,,,,,,,,,,,,,,,,,844.0,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,844.0,
cagliari,Italy,5001.0,,,,,,2001.0,,,,,,,,,,,,,,,,,844.0,
empoli,Italy,5001.0,,,,,,2001.0,,,,,,,,,,,,,,,,143.0,844.0,
sassuolo,Italy,5001.0,,,,,,2501.0,,,,,,,,,,,,,,,,200.0,844.0,
chievo,Italy,7501.0,,,,,,2501.0,,,,,,,,,,,,,,,,,844.0,
verona,Italy,7501.0,,,,,,1001.0,,,,,,,,,,,,,,,,475.0,844.0,
celtic,Scotland,1.04,1.04,1.03,1.03,1.03,1.02,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.04,,1.04,1.04,,1.04,1.03,1.03,1.03,,1.04,
aberdeen,Scotland,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,,10.0,11.0,,11.0,11.0,11.0,11.0,,13.1,
inverness,Scotland,67.0,67.0,67.0,67.0,67.0,51.0,26.0,81.0,67.0,67.0,67.0,101.0,51.0,51.0,,51.0,67.0,,51.0,67.0,67.0,67.0,,165.0,
dundee utd,Scotland,201.0,,151.0,201.0,151.0,101.0,101.0,101.0,201.0,101.0,151.0,251.0,126.0,126.0,,201.0,101.0,,126.0,101.0,101.0,101.0,,184.0,
st johnstone,Scotland,1001.0,,,,,,,501.0,,,,,,,,,,,,,,,,844.0,
hamilton,Scotland,1501.0,,,,,,,501.0,,,,,,,,,,,,,,,,844.0,
kilmarnock,Scotland,2001.0,,,,,,,501.0,,,,,,,,,,,,,,,,844.0,
dundee,Scotland,2501.0,,,,,,,1001.0,,,,,,,,,,,,,,,,844.0,
st mirren,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,844.0,
motherwell,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,844.0,
partick,Scotland,15001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,844.0,
ross county,Scotland,50001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,844.0,
psv,Holland,1.02,1.02,,1.01,,1.02,1.08,1.01,1.03,1.01,,,,,,1.03,1.03,,,1.01,1.02,1.01,1.03,,
ajax,Holland,15.0,17.0,,17.0,,11.0,7.0,17.0,10.0,21.0,,,,,,11.0,11.0,,,21.0,13.0,21.0,14.3,60.0,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,23.0,373.0,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,71.0,70.0,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,501.0,251.0,,,,126.0,51.0,81.0,101.0,251.0,,,,,,51.0,101.0,,,251.0,,251.0,27.0,24.0,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
az alkmaar,Holland,1001.0,,,,,301.0,151.0,,,501.0,,,,,,,,,,501.0,,501.0,124.0,116.0,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,4001.0,,,,,,251.0,,,,,,,,,,,,,,,,95.0,373.0,
zwolle,Holland,5001.0,,,,,501.0,251.0,,,,,,,,,,,,,,,,71.0,373.0,
benfica,Portugal,1.4,1.4,,1.4,,1.4,1.44,1.36,1.4,1.4,,,1.4,,,1.4,,,,1.4,1.4,1.4,1.45,,
porto,Portugal,2.75,2.75,,2.8,,2.8,2.62,2.88,2.75,3.0,,,2.75,,,2.75,,,,3.0,2.75,3.0,2.9,,
sporting lisbon,Portugal,101.0,29.0,,41.0,,34.0,,26.0,34.0,36.0,,,26.0,,,29.0,,,,36.0,34.0,36.0,52.0,,
boavista,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
braga,Portugal,251.0,,,,,,101.0,101.0,,,,,,,,,,,,,,,67.0,,
arouca,Portugal,,,,,,,401.0,,,,,,,,,,,,,,,,25.0,,
penafiel,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,11.0,,
academica,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
gil vicente,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
vitoria setubal,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,34.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
maritimo,Portugal,1001.0,,,,,,251.0,,,,,,,,,,,,,,,,25.0,,
guimaraes,Portugal,1001.0,,,,,,,,,,,,,,,,,,,,,,40.0,,
belenenses,Portugal,5001.0,,,,,,501.0,,,,,,,,,,,,,,,,11.0,,
pacos ferreira,Portugal,7501.0,,,,,,501.0,,,,,,,,,,,,,,,,11.0,,
moreirense,Portugal,10001.0,,,,,,501.0,,,,,,,,,,,,,,,,11.0,,
nacional madeira,Portugal,10001.0,,,,,,301.0,,,,,,,,,,,,,,,,34.0,,
rio ave,Portugal,10001.0,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
estoril,Portugal,10001.0,,,,,,501.0,,,,,,,,,,,,,,,,95.0,,
galatasaray,Turkey,2.2,,,,,2.15,2.25,2.2,,2.4,,,,,,,,,,2.4,2.35,2.4,1.48,,
fenerbahce,Turkey,2.75,,,,,2.55,2.62,2.62,,2.35,,,,,,,,,,2.35,2.6,2.35,,,
besiktas,Turkey,3.5,,,,,3.6,3.5,3.6,,3.5,,,,,,,,,,3.5,3.5,3.5,,,
bursaspor,Turkey,201.0,,,,,201.0,67.0,101.0,,76.0,,,,,,,,,,76.0,,76.0,,,
istanbul bb,Turkey,201.0,,,,,151.0,126.0,101.0,,101.0,,,,,,,,,,101.0,,101.0,,,
trabzonspor,Turkey,201.0,,,,,201.0,,,,81.0,,,,,,,,,,81.0,,81.0,14.3,,
mersin i y,Turkey,1001.0,,,,,,67.0,,,301.0,,,,,,,,,,301.0,,301.0,,,
gaziantepspor,Turkey,1501.0,,,,,,67.0,,,101.0,,,,,,,,,,101.0,,101.0,,,
eskisehirspor,Turkey,2001.0,,,,,,67.0,,,501.0,,,,,,,,,,501.0,,501.0,,,
kasimpasa,Turkey,2001.0,,,,,,,,,201.0,,,,,,,,,,201.0,,201.0,,,
genclerbirligi,Turkey,2501.0,,,,,,101.0,,,301.0,,,,,,,,,,301.0,,301.0,,,
konyaspor,Turkey,2501.0,,,,,,1001.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,3001.0,,,,,,101.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,4001.0,,,,,,101.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,5001.0,,,,,,126.0,,,501.0,,,,,,,,,,501.0,,501.0,,,
erciyesspor,Turkey,7501.0,,,,,,1001.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,7501.0,,,,,,151.0,,,,,,,,,,,,,,,,,,
balikesirspor,Turkey,10001.0,,,,,,751.0,,,,,,,,,,,,,,,,,,
