name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
qpr,England,20001.0,,,,,,,,,,,,,,,,,,,,,,,,
psg,France,,1.25,,1.25,1.29,1.25,1.2,1.29,,,1.25,,1.29,,,1.25,1.25,,,,,,1.24,1.25,
lyon,France,,4.33,,4.0,4.33,4.33,4.33,4.0,,,4.33,,4.33,,,4.33,4.5,,,,,,3.85,3.81,
marseille,France,,21.0,,17.0,13.0,15.0,17.0,21.0,,,17.0,,21.0,,,17.0,15.0,,,,,,20.0,18.9,
monaco,France,,41.0,,51.0,51.0,51.0,51.0,41.0,,,81.0,,51.0,,,41.0,51.0,,,,,,5.27,7.01,
st etienne,France,,101.0,,151.0,151.0,151.0,101.0,151.0,,,201.0,,51.0,,,,201.0,,,,,,16.2,30.0,
lille,France,,,,,,,,1001.0,,,1001.0,,,,,,,,,,,,4.71,8.95,
montpellier,France,,,,,,,1001.0,501.0,,,1001.0,,,,,,,,,,,,4.71,8.95,
bordeaux,France,,,,,,,,401.0,,,1001.0,,,,,,,,,,,,19.0,25.0,
bastia,France,,,,,,,1501.0,1001.0,,,2001.0,,,,,,,,,,,,4.71,8.95,
lorient,France,,,,,,,1001.0,1001.0,,,2001.0,,,,,,,,,,,,4.71,8.95,
nantes,France,,,,,,,1001.0,501.0,,,2001.0,,,,,,,,,,,,4.71,8.95,
nice,France,,,,,,,1001.0,1001.0,,,2001.0,,,,,,,,,,,,4.71,8.95,
rennes,France,,,,,,,2501.0,1001.0,,,2501.0,,,,,,,,,,,,4.71,8.95,
guingamp,France,,,,,,,2001.0,1001.0,,,3001.0,,,,,,,,,,,,4.71,8.95,
caen,France,,,,,,,1501.0,1001.0,,,5001.0,,,,,,,,,,,,4.71,8.95,
reims,France,,,,,,,2001.0,1001.0,,,5001.0,,,,,,,,,,,,4.71,8.95,
toulouse,France,,,,,,,1501.0,1001.0,,,5001.0,,,,,,,,,,,,4.71,8.95,
evian,France,,,,,,,10001.0,1001.0,,,10001.0,,,,,,,,,,,,4.71,8.95,
lens,France,,,,,,,10001.0,1001.0,,,10001.0,,,,,,,,,,,,4.71,8.95,
metz,France,,,,,,,1001.0,1001.0,,,10001.0,,,,,,,,,,,,4.71,8.95,
juventus,Italy,1.05,1.07,1.05,1.05,1.05,1.05,1.05,,1.05,1.08,,1.02,1.04,1.05,1.05,1.06,1.05,,1.05,,1.05,1.08,1.09,1.08,
roma,Italy,13.0,9.0,10.0,10.0,10.0,9.5,9.0,,13.0,8.0,,13.0,13.0,10.0,10.0,9.0,10.0,,10.0,,10.0,8.0,18.6,17.5,
napoli,Italy,34.0,34.0,29.0,29.0,29.0,67.0,,,51.0,26.0,,67.0,26.0,29.0,67.0,41.0,34.0,,29.0,,29.0,26.0,38.0,32.0,
fiorentina,Italy,251.0,,,,,,,,,,,,,,,251.0,,,,,,,133.0,407.0,
lazio,Italy,351.0,,,,,,,,,,,,,,,251.0,,,,,,,323.0,286.0,
inter,Italy,751.0,,,,,,,,,,,,,,,,,,,,,,266.0,228.0,
sampdoria,Italy,1001.0,,,,,,751.0,,,,,,,,,,,,,,,,21.0,213.0,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,22.0,844.0,
torino,Italy,1501.0,,,,,,501.0,,,,,,,,,,,,,,,,22.0,844.0,
ac milan,Italy,1501.0,,,,,,,,,,,,,,,,,,,,,,52.0,844.0,
udinese,Italy,1501.0,,,,,,301.0,,,,,,,,,,,,,,,,314.0,844.0,
genoa,Italy,2001.0,,,,,,1501.0,,,,,,,,,,,,,,,,22.0,844.0,
palermo,Italy,2001.0,,,,,,1501.0,,,,,,,,,,,,,,,,143.0,844.0,
atalanta,Italy,2501.0,,,,,,1501.0,,,,,,,,,,,,,,,,143.0,844.0,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,143.0,844.0,
cagliari,Italy,5001.0,,,,,,2001.0,,,,,,,,,,,,,,,,143.0,844.0,
empoli,Italy,5001.0,,,,,,2001.0,,,,,,,,,,,,,,,,143.0,844.0,
sassuolo,Italy,5001.0,,,,,,2501.0,,,,,,,,,,,,,,,,200.0,844.0,
verona,Italy,7501.0,,,,,,1001.0,,,,,,,,,,,,,,,,22.0,844.0,
chievo,Italy,7501.0,,,,,,2501.0,,,,,,,,,,,,,,,,143.0,844.0,
celtic,Scotland,1.04,1.04,1.03,1.03,1.03,1.02,1.03,1.04,1.03,1.03,1.03,1.03,1.03,1.04,,1.04,1.04,,1.04,1.03,1.03,1.03,1.07,1.05,
aberdeen,Scotland,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,,10.0,11.0,,11.0,11.0,11.0,11.0,14.8,14.1,
inverness,Scotland,67.0,67.0,67.0,67.0,67.0,51.0,26.0,81.0,67.0,67.0,67.0,101.0,51.0,51.0,,51.0,67.0,,51.0,67.0,67.0,67.0,81.0,165.0,
dundee utd,Scotland,201.0,,151.0,201.0,151.0,101.0,101.0,101.0,201.0,101.0,151.0,251.0,126.0,126.0,,201.0,101.0,,126.0,101.0,101.0,101.0,143.0,184.0,
st johnstone,Scotland,1001.0,,,,,,,501.0,,,,,,,,,,,,,,,209.0,844.0,
hamilton,Scotland,1501.0,,,,,,,501.0,,,,,,,,,,,,,,,62.0,844.0,
kilmarnock,Scotland,2001.0,,,,,,,501.0,,,,,,,,,,,,,,,285.0,844.0,
dundee,Scotland,2501.0,,,,,,,1001.0,,,,,,,,,,,,,,,38.0,844.0,
st mirren,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,38.0,844.0,
motherwell,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,62.0,844.0,
partick,Scotland,15001.0,,,,,,,1001.0,,,,,,,,,,,,,,,62.0,844.0,
ross county,Scotland,50001.0,,,,,,,1001.0,,,,,,,,,,,,,,,62.0,844.0,
psv,Holland,1.02,1.02,,1.01,,1.02,1.08,1.01,,1.01,,,,,,1.03,,,,1.01,1.02,1.01,1.03,,
ajax,Holland,15.0,17.0,,17.0,,11.0,7.0,17.0,,21.0,,,,,,11.0,,,,21.0,13.0,21.0,71.0,66.0,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,23.0,373.0,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,71.0,70.0,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,501.0,251.0,,,,126.0,51.0,81.0,,251.0,,,,,,51.0,,,,251.0,,251.0,27.0,24.0,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
az alkmaar,Holland,1001.0,,,,,301.0,151.0,,,501.0,,,,,,,,,,501.0,,501.0,124.0,116.0,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,4001.0,,,,,,251.0,,,,,,,,,,,,,,,,95.0,373.0,
zwolle,Holland,5001.0,,,,,501.0,251.0,,,,,,,,,,,,,,,,71.0,373.0,
benfica,Portugal,1.4,1.4,,1.4,,1.4,1.44,1.36,1.4,1.4,,,1.4,,,1.4,,,,1.4,1.4,1.4,1.43,,
porto,Portugal,2.75,2.75,,2.8,,2.8,2.62,2.88,2.75,3.0,,,2.75,,,2.75,,,,3.0,2.75,3.0,2.95,,
sporting lisbon,Portugal,101.0,29.0,,41.0,,34.0,,26.0,34.0,36.0,,,26.0,,,29.0,,,,36.0,34.0,36.0,52.0,,
boavista,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
braga,Portugal,251.0,,,,,,101.0,101.0,,,,,,,,,,,,,,,67.0,,
arouca,Portugal,,,,,,,401.0,,,,,,,,,,,,,,,,25.0,,
penafiel,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,12.4,,
academica,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
gil vicente,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
vitoria setubal,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,34.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
maritimo,Portugal,1001.0,,,,,,251.0,,,,,,,,,,,,,,,,25.0,,
guimaraes,Portugal,1001.0,,,,,,,,,,,,,,,,,,,,,,40.0,,
belenenses,Portugal,5001.0,,,,,,501.0,,,,,,,,,,,,,,,,12.4,,
pacos ferreira,Portugal,7501.0,,,,,,501.0,,,,,,,,,,,,,,,,12.4,,
moreirense,Portugal,10001.0,,,,,,501.0,,,,,,,,,,,,,,,,12.4,,
nacional madeira,Portugal,10001.0,,,,,,301.0,,,,,,,,,,,,,,,,34.0,,
rio ave,Portugal,10001.0,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
estoril,Portugal,10001.0,,,,,,501.0,,,,,,,,,,,,,,,,95.0,,
galatasaray,Turkey,,,,,,2.1,2.2,,,,,,,,,,,,,,,,1.48,,
fenerbahce,Turkey,,,,,,2.65,2.75,,,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,3.5,3.5,,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,201.0,67.0,,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,201.0,126.0,,,,,,,,,,,,,,,,,,
trabzonspor,Turkey,,,,,,201.0,,,,,,,,,,,,,,,,,14.3,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
