name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.02,,1.02,,1.02,1.05,1.04,1.04,,1.02,,1.02,1.04,,,1.04,,1.04,,,,,1.05,
bayer leverkusen,Germany,,34.0,,34.0,,34.0,21.0,26.0,26.0,,34.0,,26.0,26.0,,,26.0,,26.0,,,,,25.0,
vfl wolfsburg,Germany,,67.0,,67.0,,67.0,51.0,34.0,34.0,,41.0,,34.0,34.0,,,67.0,,34.0,,,,,34.0,
bor monchengladbach,Germany,,81.0,,81.0,,81.0,101.0,51.0,81.0,,51.0,,67.0,51.0,,,81.0,,51.0,,,,,20.0,
bor dortmund,Germany,,67.0,,101.0,,51.0,26.0,34.0,26.0,,67.0,,81.0,51.0,,,,,51.0,,,,,76.0,
schalke 04,Germany,,101.0,,101.0,,101.0,81.0,76.0,67.0,,67.0,,81.0,81.0,,,76.0,,81.0,,,,,155.0,
hoffenheim,Germany,,151.0,,151.0,,251.0,101.0,301.0,151.0,,151.0,,151.0,151.0,,,,,151.0,,,,,142.0,
hannover 96,Germany,,,,,,501.0,501.0,501.0,501.0,,501.0,,,501.0,,,501.0,,501.0,,,,,427.0,
mainz 05,Germany,,,,,,401.0,401.0,501.0,501.0,,501.0,,,501.0,,,501.0,,501.0,,,,,844.0,
vfb stuttgart,Germany,,,,,,1001.0,1001.0,501.0,501.0,,1001.0,,,1001.0,,,751.0,,1001.0,,,,,286.0,
fc koln,Germany,,,,,,1001.0,1001.0,501.0,1001.0,,1001.0,,,1001.0,,,,,1001.0,,,,,844.0,
hertha berlin,Germany,,,,,,1001.0,1501.0,501.0,1001.0,,1001.0,,,1001.0,,,,,1001.0,,,,,844.0,
augsburg,Germany,,,,,,1001.0,2001.0,501.0,751.0,,751.0,,,1001.0,,,,,1001.0,,,,,844.0,
freiburg,Germany,,,,,,1001.0,2001.0,501.0,1001.0,,1501.0,,,1001.0,,,,,1001.0,,,,,844.0,
eintracht frankfurt,Germany,,,,,,2501.0,1001.0,376.0,1001.0,,1501.0,,,501.0,,,,,501.0,,,,,427.0,
hamburg,Germany,,,,,,1001.0,2501.0,501.0,1001.0,,1001.0,,,1001.0,,,,,1001.0,,,,,844.0,
paderborn,Germany,,,,,,1501.0,2501.0,501.0,1501.0,,751.0,,,1001.0,,,,,1001.0,,,,,844.0,
werder bremen,Germany,,,,,,5001.0,2001.0,501.0,1501.0,,5001.0,,,1001.0,,,,,1001.0,,,,,844.0,
real madrid,Spain,,1.53,,,,1.53,1.53,1.53,,1.53,,,1.53,1.5,,,1.5,,1.5,1.53,,1.53,1.54,1.52,
barcelona,Spain,,2.75,,,,2.8,2.88,2.75,,2.9,,,2.75,2.8,,,2.75,,2.8,2.9,,2.9,3.14,2.99,
