name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
deportivo la coruna,Spain,20001.0,,,,,,,1001.0,,7501.0,,,,,,,,,,7501.0,,7501.0,,844.0,
elche,Spain,20001.0,,,,,,,1001.0,,7501.0,,,,,,,,,,7501.0,,7501.0,,844.0,
getafe,Spain,20001.0,,,,,,,1001.0,,7501.0,,,,,,,,,,7501.0,,7501.0,,844.0,
chelsea,England,1.13,1.14,1.12,1.13,1.13,1.15,1.15,1.12,1.13,1.13,1.08,1.12,1.13,1.12,,1.12,1.13,,1.12,1.13,1.13,1.13,1.15,1.16,1.16
man city,England,7.0,7.5,7.5,7.0,7.5,5.5,6.5,7.5,6.5,7.0,8.0,7.0,5.5,7.0,,6.0,7.0,,7.0,7.0,7.5,7.0,8.22,7.98,8.33
arsenal,England,51.0,67.0,41.0,51.0,41.0,51.0,29.0,41.0,51.0,51.0,51.0,51.0,51.0,51.0,,41.0,51.0,,51.0,51.0,51.0,51.0,48.0,58.0,51.0
man utd,England,151.0,101.0,81.0,101.0,81.0,126.0,101.0,101.0,101.0,126.0,126.0,151.0,126.0,101.0,,101.0,101.0,,101.0,126.0,101.0,126.0,200.0,199.0,199.0
liverpool,England,201.0,201.0,151.0,201.0,151.0,151.0,226.0,151.0,201.0,201.0,201.0,151.0,201.0,201.0,,126.0,201.0,,201.0,201.0,201.0,201.0,228.0,192.0,298.0
tottenham,England,501.0,501.0,,501.0,,501.0,476.0,501.0,501.0,401.0,501.0,501.0,501.0,501.0,,501.0,401.0,,501.0,401.0,501.0,401.0,950.0,917.0,496.0
southampton,England,501.0,501.0,,501.0,,501.0,476.0,501.0,351.0,751.0,1001.0,501.0,501.0,301.0,,501.0,501.0,,301.0,751.0,,751.0,950.0,970.0,496.0
swansea,England,2001.0,,,,,,,,,,,,,,,,,,,,,,950.0,917.0,496.0
west ham,England,2001.0,,,,,,,1501.0,,,,,,,,,,,,,,,950.0,970.0,496.0
everton,England,,,,,,,,2501.0,,,,,,,,,,,,,,,950.0,917.0,496.0
newcastle,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
stoke,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
hull,England,,,,,,,,,,,,,,,,,,,,,,,,970.0,
sunderland,England,,,,,,,,,,,,,,,,,,,,,,,,970.0,
crystal palace,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
west brom,England,10001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
psg,France,,1.22,,,,1.2,1.25,1.2,,1.25,,,,,,,,,,1.25,,1.25,1.29,1.26,
lyon,France,,5.0,,,,4.8,4.33,5.0,,4.25,,,,,,,,,,4.25,,4.25,3.85,2.22,
marseille,France,,21.0,,,,21.0,21.0,21.0,,21.0,,,,,,,,,,21.0,,21.0,14.8,13.6,
monaco,France,,41.0,,,,41.0,51.0,36.0,,41.0,,,,,,,,,,41.0,,41.0,5.27,7.01,
st etienne,France,,101.0,,,,101.0,101.0,151.0,,,,,51.0,,,,,,,,,,,26.0,
bordeaux,France,,,,,,,,401.0,,,,,,,,,,,,,,,19.0,25.0,
lille,France,,,,,,,,1001.0,,,,,,,,,,,,,,,,8.95,
lorient,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
metz,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
montpellier,France,,,,,,,1001.0,401.0,,,,,,,,,,,,,,,4.71,8.95,
nantes,France,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,4.71,8.95,
nice,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,8.95,
bastia,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,8.95,
caen,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
toulouse,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,8.95,
guingamp,France,,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
reims,France,,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,,8.95,
rennes,France,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
evian,France,,,,,,,10001.0,1001.0,,,,,,,,,,,,,,,,8.95,
lens,France,,,,,,,10001.0,1001.0,,,,,,,,,,,,,,,4.71,8.95,
juventus,Italy,,1.07,,,,1.04,1.05,1.06,1.05,,,,,,,,,,,,,,1.08,1.02,
roma,Italy,,9.0,,,,10.0,9.0,9.5,13.0,,,,,,,,,,,,,,14.8,13.6,
napoli,Italy,,51.0,,,,34.0,,41.0,51.0,,,,,,,,,,,,,,40.0,43.0,
fiorentina,Italy,,,,,,,,101.0,,,,,,,,,,,,,,,133.0,398.0,
lazio,Italy,,,,,,,,151.0,,,,,,,,,,,,,,,20.0,180.0,
ac milan,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,52.0,844.0,
inter,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,266.0,228.0,
sampdoria,Italy,,,,,,,751.0,501.0,,,,,,,,,,,,,,,20.0,213.0,
parma,Italy,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,21.0,844.0,
torino,Italy,,,,,,,501.0,1001.0,,,,,,,,,,,,,,,21.0,844.0,
verona,Italy,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,21.0,844.0,
udinese,Italy,,,,,,,301.0,1001.0,,,,,,,,,,,,,,,,844.0,
genoa,Italy,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,21.0,844.0,
atalanta,Italy,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
palermo,Italy,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
cagliari,Italy,,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
empoli,Italy,,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
cesena,Italy,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
chievo,Italy,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,143.0,844.0,
sassuolo,Italy,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,,844.0,
celtic,Scotland,1.02,1.01,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.01,1.02,1.01,1.02,,,,,,,1.01,,1.01,1.05,1.04,
aberdeen,Scotland,15.0,21.0,15.0,17.0,15.0,15.0,17.0,17.0,13.0,21.0,15.0,15.0,13.0,,,,,,,21.0,,21.0,20.0,18.0,
inverness,Scotland,101.0,,101.0,101.0,101.0,101.0,101.0,101.0,101.0,151.0,101.0,201.0,101.0,,,,,,,151.0,,151.0,81.0,155.0,
dundee utd,Scotland,501.0,,501.0,,501.0,201.0,501.0,501.0,501.0,751.0,501.0,,501.0,,,,,,,751.0,,751.0,52.0,184.0,
st mirren,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,29.0,844.0,
motherwell,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,36.0,844.0,
partick,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,36.0,844.0,
ross county,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,44.0,844.0,
hamilton,Scotland,2001.0,,,,,,,501.0,,,,,,,,,,,,,,,44.0,844.0,
st johnstone,Scotland,2001.0,,,,,,,501.0,,,,,,,,,,,,,,,209.0,844.0,
kilmarnock,Scotland,2001.0,,,,,,,501.0,,,,,,,,,,,,,,,285.0,844.0,
dundee,Scotland,2501.0,,,,,,,1001.0,,,,,,,,,,,,,,,29.0,844.0,
psv,Holland,,1.04,,1.03,,1.02,1.08,1.02,,1.03,,,,,,,,,,1.03,,1.03,1.01,,
ajax,Holland,,10.0,,11.0,,11.0,7.0,11.0,,15.0,,,,,,,,,,15.0,,15.0,12.4,64.0,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,,,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,76.0,74.0,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,95.0,373.0,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,,,,,,126.0,51.0,,,401.0,,,,,,,,,,401.0,,401.0,26.0,23.0,
az alkmaar,Holland,,,,,,301.0,151.0,,,401.0,,,,,,,,,,401.0,,401.0,114.0,107.0,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
zwolle,Holland,,,,,,501.0,251.0,,,,,,,,,,,,,,,,71.0,373.0,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
benfica,Portugal,,1.44,,,,1.4,1.44,1.44,,,,,,,,,,,,,,,1.48,,
porto,Portugal,,2.62,,,,2.7,2.62,2.62,,,,,,,,,,,,,,,2.67,,
sporting lisbon,Portugal,,67.0,,,,51.0,,81.0,,,,,,,,,,,,,,,67.0,,
braga,Portugal,,,,,,,101.0,81.0,,,,,,,,,,,,,,,67.0,,
maritimo,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,25.0,,
boavista,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
rio ave,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,34.0,,
nacional madeira,Portugal,,,,,,,301.0,,,,,,,,,,,,,,,,34.0,,
arouca,Portugal,,,,,,,401.0,,,,,,,,,,,,,,,,25.0,,
belenenses,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,13.8,,
moreirense,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,13.8,,
pacos ferreira,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,18.1,,
penafiel,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,18.1,,
academica,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
gil vicente,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,25.0,,
vitoria setubal,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,34.0,,
estoril,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,95.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
guimaraes,Portugal,,,,,,,,,,,,,,,,,,,,,,,40.0,,
galatasaray,Turkey,,,,,,1.95,1.8,,,,,,,,,,,,,,,,1.48,,
fenerbahce,Turkey,,,,,,2.88,3.5,,,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,3.6,3.5,,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,201.0,67.0,,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,201.0,126.0,,,,,,,,,,,,,,,,,,
trabzonspor,Turkey,,,,,,201.0,,,,,,,,,,,,,,,,,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
