name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.05,1.01,1.0240909090909092,1.02,1.02,1.03
bor dortmund,Germany,18.1,10.0,14.199999999999999,15.0,13.0,15.75
wolfsburg,Germany,601.0,21.0,258.28571428571428,201.0,101.0,301.0
bor monchengladbach,Germany,1201.0,62.0,423.05000000000001,276.0,98.5,501.0
hertha berlin,Germany,1501.0,67.0,759.29999999999995,751.0,501.0,1001.0
bayer leverkusen,Germany,1501.0,21.0,409.28571428571428,201.0,105.0,501.0
schalke 04,Germany,1501.0,51.0,578.52380952380952,501.0,219.0,1001.0
mainz 05,Germany,3001.0,67.0,1520.75,1001.0,751.0,2501.0
hamburg,Germany,4001.0,62.0,1848.5625,1001.0,938.5,3001.0
augsburg,Germany,5001.0,67.0,1552.4545454545455,1001.0,1001.0,1251.0
eintracht frankfurt,Germany,5001.0,67.0,1597.909090909091,1001.0,626.0,1751.0
fc koln,Germany,5001.0,67.0,2023.875,1001.0,538.5,3126.0
hannover,Germany,5001.0,67.0,1643.3636363636363,1001.0,751.0,1751.0
hoffenheim,Germany,5001.0,67.0,1620.6363636363637,1001.0,876.0,1501.0
vfb stuttgart,Germany,5001.0,67.0,1643.3636363636363,1001.0,751.0,1751.0
werder bremen,Germany,5001.0,67.0,1757.0,1001.0,876.0,2001.0
darmstadt,Germany,5001.0,90.0,2145.4545454545455,1501.0,1001.0,3501.0
ingolstadt,Germany,8001.0,90.0,3162.8125,1501.0,1001.0,5001.0
barcelona,Spain,1.27,1.2,1.23,1.22,1.22,1.25
real madrid,Spain,7.27,5.0,5.8323809523809524,6.0,5.5,6.0
atletico madrid,Spain,13.0,8.0,9.718571428571428,10.0,9.0,10.0
celta vigo,Spain,801.0,143.0,493.83333333333331,501.0,401.0,688.5
seville,Spain,1001.0,90.0,430.55555555555554,351.0,251.0,538.5
villarreal,Spain,1201.0,201.0,597.0526315789474,501.0,451.0,751.0
valencia,Spain,1501.0,412.0,822.55555555555554,751.0,501.0,1001.0
athletic bilbao,Spain,2201.0,143.0,1085.6428571428571,1001.0,751.0,1501.0
rayo vallecano,Spain,4001.0,143.0,2311.4444444444443,2501.0,501.0,4001.0
real sociedad,Spain,4001.0,143.0,2255.8888888888887,2501.0,501.0,4001.0
levante,Spain,5001.0,23.0,2883.0,2501.0,917.0,5001.0
deportivo la coruna,Spain,5001.0,143.0,2089.2222222222222,2001.0,501.0,2501.0
eibar,Spain,5001.0,143.0,2422.5555555555557,3001.0,501.0,3001.0
getafe,Spain,5001.0,143.0,3089.2222222222222,4501.0,501.0,5001.0
gijon,Spain,5001.0,143.0,3089.2222222222222,4501.0,501.0,5001.0
granada,Spain,5001.0,143.0,3089.2222222222222,4501.0,501.0,5001.0
ud las palmas,Spain,5001.0,143.0,3367.0,5001.0,501.0,5001.0
betis,Spain,5501.0,143.0,2580.4000000000001,2501.0,1001.0,4001.0
espanyol,Spain,5501.0,143.0,2230.4000000000001,2251.0,626.0,3001.0
malaga,Spain,5501.0,143.0,2780.4000000000001,3001.0,501.0,5001.0
man city,England,2.38,2.15,2.254,2.25,2.2000000000000002,2.2625000000000002
arsenal,England,2.8,2.37,2.6566666666666667,2.75,2.6200000000000001,2.75
man utd,England,10.0,8.5,9.6184210526315788,10.0,9.0,10.0
liverpool,England,23.0,13.0,18.675000000000001,18.75,17.0,21.0
leicester,England,29.0,17.0,20.399999999999999,21.0,19.0,21.0
tottenham,England,29.0,20.0,23.350000000000001,21.0,21.0,26.0
chelsea,England,251.0,41.0,105.15000000000001,101.0,96.0,101.0
everton,England,251.0,151.0,204.40000000000001,201.0,191.0,251.0
crystal palace,England,1001.0,201.0,599.79999999999995,501.0,501.0,751.0
southampton,England,1501.0,601.0,1131.5,1001.0,962.75,1501.0
watford,England,2001.0,950.0,1650.9230769230769,1501.0,1501.0,2001.0
west ham,England,5001.0,601.0,1406.0,1001.0,1001.0,1501.0
bournemouth,England,5001.0,950.0,3045.9000000000001,3501.0,1501.0,4376.0
newcastle,England,5001.0,950.0,2995.9000000000001,3501.0,1501.0,4001.0
stoke,England,5001.0,751.0,1767.5999999999999,1501.0,1001.0,2251.0
swansea,England,5001.0,950.0,2645.9000000000001,2501.0,1626.0,3001.0
west brom,England,5001.0,950.0,2595.9000000000001,2251.0,2001.0,2876.0
aston villa,England,10001.0,31.0,4398.8999999999996,4001.0,1751.0,5001.0
norwich,England,10001.0,950.0,4670.8999999999996,5001.0,4813.5,5001.0
sunderland,England,10001.0,31.0,4323.8999999999996,4876.0,1751.0,5001.0
psg,France,1.01,1.0,1.0023529411764704,1.0,1.0,1.0
monaco,France,251.0,41.0,99.5,88.0,69.25,101.0
lyon,France,501.0,51.0,160.94444444444446,113.5,96.5,201.0
marseille,France,501.0,95.0,309.27777777777777,276.0,251.0,323.5
st etienne,France,501.0,91.0,315.94444444444446,301.0,201.0,501.0
angers,France,1001.0,95.0,672.0,526.0,501.0,1001.0
caen,France,1001.0,95.0,677.26666666666665,751.0,501.0,901.0
nice,France,1101.0,95.0,532.71428571428567,501.0,251.0,751.0
bordeaux,France,1551.0,95.0,983.38461538461536,1001.0,501.0,1510.0
lille,France,1551.0,95.0,739.0,501.0,401.0,1001.0
lorient,France,2001.0,95.0,991.36363636363637,751.0,501.0,1526.0
nantes,France,2551.0,95.0,1096.3333333333333,1001.0,751.0,1001.0
reims,France,2551.0,95.0,1445.909090909091,1501.0,1251.0,1501.0
rennes,France,2551.0,95.0,773.61538461538464,501.0,301.0,1001.0
montpellier,France,3301.0,95.0,1945.909090909091,2001.0,1251.0,3001.0
gfco ajaccio,France,4501.0,95.0,2685.4000000000001,2751.0,1751.0,4063.5
guingamp,France,4501.0,95.0,1886.8181818181818,1051.0,1026.0,3001.0
bastia,France,5001.0,95.0,2327.7272727272725,2001.0,1501.0,3001.0
toulouse,France,5001.0,95.0,2000.4545454545455,1501.0,801.0,3001.0
troyes,France,5001.0,95.0,2582.2727272727275,1601.0,1551.0,4501.0
napoli,Italy,2.6,2.37,2.452105263157895,2.4500000000000002,2.3899999999999997,2.5
juventus,Italy,2.6,2.25,2.4478947368421053,2.5,2.3899999999999997,2.5
inter,Italy,6.0,4.33,4.9489473684210523,5.0,4.875,5.0
roma,Italy,17.5,10.0,13.957894736842105,14.0,12.0,16.350000000000001
fiorentina,Italy,29.0,17.0,24.894736842105264,26.0,25.5,26.0
ac milan,Italy,251.0,101.0,140.94736842105263,151.0,103.0,151.0
lazio,Italy,501.0,105.0,401.30769230769232,501.0,251.0,501.0
sassuolo,Italy,801.0,105.0,543.0,626.0,301.0,751.0
torino,Italy,801.0,162.0,574.72727272727275,751.0,401.0,751.0
atalanta,Italy,1501.0,152.0,921.10000000000002,876.0,751.0,1376.0
