name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
atletico madrid,Spain,,,,,,,41.0,51.0,51.0,81.0,,,,41.0,126.0,34.0,51.0,,41.0,81.0,,81.0,62.0,93.0,
valencia,Spain,,,,,,,201.0,101.0,101.0,126.0,,,,151.0,501.0,151.0,101.0,,151.0,126.0,,126.0,124.0,142.0,
seville,Spain,,,,,,,,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,238.0,912.0,
athletic bilbao,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,285.0,912.0,
malaga,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,950.0,912.0,
villarreal,Spain,,,,,,,,501.0,,2501.0,,,,,,,,,,2501.0,,2501.0,950.0,912.0,
chelsea,England,1.06,1.05,1.05,1.06,1.05,1.05,1.04,1.06,1.05,1.05,1.04,1.05,1.04,1.04,1.04,1.05,1.05,,1.04,1.05,,1.05,1.08,1.07,1.08
arsenal,England,17.0,21.0,17.0,21.0,17.0,21.0,17.0,21.0,21.0,21.0,21.0,26.0,21.0,19.0,21.0,21.0,17.0,,19.0,21.0,,21.0,28.0,28.0,30.0
man city,England,21.0,21.0,17.0,21.0,17.0,19.0,21.0,23.0,21.0,21.0,21.0,26.0,21.0,21.0,21.0,26.0,17.0,,21.0,21.0,,21.0,32.0,32.0,31.0
man utd,England,51.0,51.0,67.0,51.0,67.0,51.0,67.0,41.0,51.0,67.0,67.0,67.0,101.0,51.0,67.0,67.0,67.0,,51.0,67.0,,67.0,86.0,85.0,80.0
liverpool,England,1001.0,,401.0,501.0,401.0,501.0,476.0,501.0,501.0,501.0,751.0,501.0,,501.0,501.0,501.0,401.0,,501.0,501.0,,501.0,675.0,757.0,496.0
southampton,England,1001.0,,,501.0,,1001.0,476.0,501.0,1001.0,,2001.0,1001.0,,751.0,,,501.0,,751.0,,,,950.0,970.0,990.0
tottenham,England,751.0,501.0,,501.0,,1001.0,451.0,501.0,1001.0,,2001.0,1001.0,,501.0,,,451.0,,501.0,,,,950.0,970.0,990.0
swansea,England,,,,,,,,,,,,,,,,,,,,,,,,,990.0
psg,France,,,,,,,1.29,1.3,,1.4,1.33,,,1.33,,,,,1.33,1.4,,1.4,1.47,1.4,
lyon,France,,,,,,,5.5,5.5,,4.0,4.5,,,4.0,,,,,4.0,4.0,,4.0,2.73,1.63,
marseille,France,,,,,,,8.0,10.0,,10.0,10.0,,,9.0,,,,,9.0,10.0,,10.0,4.8,4.3,
monaco,France,,,,,,,41.0,21.0,,34.0,26.0,,,34.0,,,,,34.0,34.0,,34.0,5.94,5.56,
st etienne,France,,,,,,,151.0,101.0,,151.0,101.0,,51.0,126.0,,,,,126.0,151.0,,151.0,4.04,8.76,
lille,France,,,,,,,,1001.0,,,,,,,,,,,,,,,4.04,8.76,
lorient,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
montpellier,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,4.04,8.76,
nantes,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,4.04,8.76,
nice,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,,
bordeaux,France,,,,,,,,1001.0,,,,,,,,,,,,,,,29.0,35.0,
metz,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
bastia,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,,
caen,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,,
toulouse,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
guingamp,France,,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,,,
reims,France,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
rennes,France,,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,4.04,8.76,
evian,France,,,,,,,10001.0,1001.0,,,,,,,,,,,,,,,,,
lens,France,,,,,,,10001.0,,,,,,,,,,,,,,,,,,
juventus,Italy,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
roma,Italy,,,,,41.0,,,36.0,,,,,,,,,,,,,,,105.0,118.0,
lazio,Italy,,,,,67.0,,,67.0,,,,,,,,,,,,,,,124.0,186.0,
napoli,Italy,,,,,,,,201.0,,,,,,,,,,,,,,,143.0,169.0,
fiorentina,Italy,,,,,,,,201.0,,,,,,,,,,,,,,,950.0,907.0,
udinese,Italy,,,,,,,301.0,,,,,,,,,,,,,,,,,,
torino,Italy,,,,,,,501.0,,,,,,,,,,,,,,,,171.0,907.0,
ac milan,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,190.0,907.0,
inter,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,950.0,907.0,
sampdoria,Italy,,,,,,,751.0,501.0,,,,,,,,,,,,,,,114.0,907.0,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
verona,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
genoa,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,171.0,907.0,
atalanta,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
palermo,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
cagliari,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
empoli,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
chievo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
sassuolo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
celtic,Scotland,1.01,1.0,1.01,1.01,1.01,,1.01,1.0,1.01,1.01,1.0,1.0,1.01,1.01,,1.01,1.01,,1.01,1.01,,1.01,1.02,1.02,
aberdeen,Scotland,34.0,67.0,34.0,26.0,34.0,,26.0,34.0,26.0,26.0,34.0,34.0,21.0,26.0,,34.0,26.0,,26.0,26.0,,26.0,32.0,28.0,
inverness,Scotland,5001.0,,,501.0,,,501.0,501.0,,,,501.0,,,,1001.0,501.0,,,,,,209.0,829.0,
dundee utd,Scotland,10001.0,,,,,,2001.0,501.0,,,,,,,,,,,,,,,36.0,844.0,
psv,Holland,,,,,1.02,,,,,,,,,1.02,,,,,1.02,,,,,,
ajax,Holland,,,,,15.0,,,,,,,,,15.0,,,,,15.0,,,,2.52,3.09,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,,,,,,126.0,51.0,,,,,,,,,,,,,,,,,,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,,,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
az alkmaar,Holland,,,,,,301.0,151.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
zwolle,Holland,,,,,,501.0,251.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
benfica,Portugal,,,,,,,,,,,,,,,,,,,,,,,1.45,,
porto,Portugal,,,,,,,,,,,,,,,,,,,,,,,2.63,,
braga,Portugal,,,,,,,,,,,,,,,,,,,,,,,67.0,,
sporting lisbon,Portugal,,,,,,,,,,,,,,,,,,,,,,,95.0,,
galatasaray,Turkey,,,,,,,2.38,,,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,,2.75,,,,,,,,,,,,,,,,,,
fenerbahce,Turkey,,,,,,,3.0,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
