name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,,,,1.01,1.02,1.02,1.01,,,,,1.02,1.01,,,1.02,,,,1.02,,1.04,,
bor dortmund,Germany,17.0,15.0,,,,15.0,13.0,26.0,19.0,,,,,13.0,17.0,,,13.0,,,,28.0,,15.3,,
bayer leverkusen,Germany,401.0,151.0,,,,151.0,101.0,226.0,81.0,,,,,81.0,81.0,,,81.0,,,,231.0,,105.0,,
wolfsburg,Germany,501.0,151.0,,,,101.0,101.0,276.0,81.0,,,,,67.0,101.0,,,67.0,,,,281.0,,34.0,,
bor monchengladbach,Germany,751.0,,,,,251.0,81.0,201.0,751.0,,,,,101.0,201.0,,,101.0,,,,211.0,,36.0,,
schalke 04,Germany,1001.0,501.0,,,,201.0,101.0,226.0,501.0,,,,,101.0,201.0,,,101.0,,,,231.0,,219.0,,
hertha berlin,Germany,1501.0,251.0,,,,1001.0,751.0,226.0,,,,,,751.0,501.0,,,751.0,,,,751.0,,36.0,,
mainz 05,Germany,2501.0,,,,,,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,,,751.0,,36.0,,
hamburg,Germany,3001.0,,,,,,1001.0,501.0,,,,,,1001.0,251.0,,,1001.0,,,,1001.0,,34.0,,
fc koln,Germany,3501.0,,,,,,501.0,501.0,,,,,,1001.0,501.0,,,1001.0,,,,551.0,,36.0,,
augsburg,Germany,4001.0,,,,,,1001.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,,,1001.0,,36.0,,
eintracht frankfurt,Germany,4501.0,,,,,,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,,,751.0,,36.0,,
hannover,Germany,4501.0,,,,,,751.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,,,751.0,,36.0,,
hoffenheim,Germany,4501.0,,,,,,1001.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,,,751.0,,36.0,,
vfb stuttgart,Germany,4501.0,,,,,1501.0,1001.0,501.0,,,,,,1001.0,501.0,,,1001.0,,,,1001.0,,36.0,,
werder bremen,Germany,4501.0,,,,,,1501.0,501.0,,,,,,1001.0,751.0,,,1001.0,,,,1501.0,,38.0,,
ingolstadt,Germany,4501.0,,,,,,1501.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,,,1501.0,,90.0,,
darmstadt,Germany,4501.0,,,,,,5001.0,501.0,,,,,,1001.0,1501.0,,,1001.0,,,,1501.0,,90.0,,
barcelona,Spain,1.29,1.29,1.2,,1.2,1.2,1.33,1.29,,,,,,,1.3,,,,,,,1.27,,1.36,1.32,
real madrid,Spain,4.33,4.33,5.5,,5.5,4.5,3.75,4.0,,,,,,,5.0,,,,,,,6.0,,3.61,3.72,
atletico madrid,Spain,13.0,13.0,13.0,,13.0,13.0,13.0,11.0,,,,,,,15.0,,,,,,,15.0,,12.4,13.6,
seville,Spain,501.0,,251.0,,251.0,401.0,201.0,251.0,,,,,,,126.0,,,,,,,271.0,,143.0,167.0,
celta vigo,Spain,751.0,,401.0,,401.0,501.0,501.0,251.0,,,,,,,151.0,,,,,,,551.0,,143.0,330.0,
valencia,Spain,1001.0,,501.0,,501.0,751.0,501.0,501.0,,,,,,,251.0,,,,,,,551.0,,409.0,398.0,
villarreal,Spain,1001.0,501.0,401.0,,401.0,751.0,501.0,501.0,,,,,,,251.0,,,,,,,551.0,,570.0,563.0,
athletic bilbao,Spain,2001.0,,751.0,,751.0,1001.0,,501.0,,,,,,,,,,,,,,1001.0,,143.0,344.0,
rayo vallecano,Spain,3001.0,,,,,1501.0,2501.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
real sociedad,Spain,4001.0,,,,,1501.0,1001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
levante,Spain,4501.0,,,,,2501.0,2501.0,501.0,,,,,,,,,,,,,,,,10.0,,
espanyol,Spain,4501.0,,,,,2501.0,1001.0,501.0,,,,,,,,,,,,,,1501.0,,143.0,153.0,
malaga,Spain,4501.0,,,,,2501.0,501.0,501.0,,,,,,,,,,,,,,1501.0,,143.0,153.0,
deportivo la coruna,Spain,4501.0,,,,,2501.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
getafe,Spain,4501.0,,,,,2501.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
gijon,Spain,4501.0,,,,,3001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
granada,Spain,4501.0,,,,,2501.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,153.0,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,,,,,,,,,,,,5501.0,,143.0,153.0,
man city,England,2.25,2.1,2.2,2.1,2.2,2.25,2.1,2.3,2.25,2.25,2.1,2.25,2.2,2.2,2.3,2.3,,2.2,2.25,,2.25,2.25,2.18,2.31,,2.37
arsenal,England,3.5,3.0,3.25,3.25,3.25,3.2,3.25,3.2,3.25,3.5,2.88,3.4,3.25,3.4,3.5,3.5,,3.4,3.5,,3.5,3.4,3.38,3.28,,3.38
man utd,England,6.5,8.5,8.5,7.5,8.5,8.0,8.5,8.0,7.5,8.5,8.0,8.0,8.0,6.5,6.5,8.0,,6.5,8.5,,8.5,6.5,,10.0,,10.4
liverpool,England,13.0,13.0,12.0,13.0,12.0,10.0,12.0,10.0,11.0,11.0,12.0,12.0,10.0,13.0,15.0,12.0,,13.0,11.0,,11.0,12.0,12.0,12.9,,13.4
tottenham,England,15.0,15.0,15.0,17.0,15.0,13.0,17.0,17.0,15.0,15.0,15.0,15.0,13.0,15.0,15.0,15.0,,15.0,15.0,,15.0,15.0,15.0,13.4,,13.9
leicester,England,29.0,34.0,29.0,26.0,29.0,26.0,26.0,26.0,26.0,26.0,29.0,26.0,26.0,26.0,26.0,26.0,,26.0,26.0,,26.0,29.0,23.0,30.0,,31.0
chelsea,England,67.0,67.0,51.0,67.0,51.0,67.0,67.0,67.0,51.0,76.0,67.0,51.0,41.0,51.0,51.0,51.0,,51.0,76.0,,76.0,71.0,61.0,71.0,,70.0
everton,England,151.0,251.0,251.0,201.0,251.0,201.0,201.0,251.0,201.0,251.0,176.0,151.0,151.0,201.0,201.0,251.0,,201.0,251.0,,251.0,151.0,151.0,200.0,,199.0
crystal palace,England,501.0,501.0,1001.0,751.0,1001.0,501.0,,1001.0,751.0,501.0,1001.0,401.0,501.0,751.0,501.0,751.0,,751.0,501.0,,501.0,751.0,501.0,551.0,,496.0
southampton,England,1501.0,1001.0,1001.0,1001.0,1001.0,501.0,,1001.0,751.0,1501.0,1001.0,751.0,,751.0,1501.0,1001.0,,751.0,1501.0,,1501.0,1001.0,1001.0,950.0,,496.0
west ham,England,1501.0,,1001.0,751.0,1001.0,501.0,,1001.0,1001.0,1501.0,1501.0,1001.0,,751.0,2001.0,1001.0,,751.0,1501.0,,1501.0,1501.0,1001.0,760.0,,496.0
stoke,England,751.0,,1001.0,,1001.0,1001.0,,3001.0,1001.0,1501.0,3001.0,3001.0,,751.0,,,,751.0,1501.0,,1501.0,751.0,1001.0,950.0,,496.0
watford,England,1501.0,,2001.0,,2001.0,,,2001.0,1501.0,2001.0,3001.0,1501.0,,2501.0,,,,2501.0,2001.0,,2001.0,1501.0,1001.0,950.0,,496.0
swansea,England,3001.0,,2001.0,,2001.0,,,1501.0,2501.0,,5001.0,5001.0,,1001.0,,,,1001.0,,,,3001.0,1001.0,950.0,,496.0
west brom,England,2501.0,,2001.0,,2001.0,,,3001.0,2501.0,3001.0,5001.0,5001.0,,2501.0,,,,2501.0,3001.0,,3001.0,2501.0,1001.0,950.0,,496.0
aston villa,England,4001.0,,5001.0,,5001.0,,,4001.0,6001.0,,10001.0,,,7501.0,,,,7501.0,,,,4001.0,1001.0,950.0,,496.0
bournemouth,England,3001.0,,1501.0,,1501.0,,,4001.0,2501.0,,10001.0,5001.0,,5001.0,,,,5001.0,,,,4501.0,1001.0,950.0,,496.0
newcastle,England,4001.0,,2001.0,,2001.0,,,4001.0,5001.0,,10001.0,5001.0,,5001.0,,,,5001.0,,,,4001.0,1001.0,950.0,,496.0
norwich,England,4751.0,,5001.0,,5001.0,,,5001.0,4001.0,,10001.0,5001.0,,5001.0,,,,5001.0,,,,5001.0,1001.0,950.0,,496.0
sunderland,England,4751.0,,5001.0,,5001.0,,,4001.0,7501.0,,10001.0,,,5001.0,,,,5001.0,,,,5001.0,1001.0,950.0,,496.0
psg,France,1.0,1.0,,,,1.0,1.0,1.0,,1.01,,,,,1.0,1.0,,,1.01,,1.01,1.0,,1.01,,
monaco,France,101.0,67.0,,,,101.0,41.0,101.0,,76.0,,,,,67.0,81.0,,,76.0,,76.0,81.0,,16.7,,
lyon,France,201.0,101.0,,,,201.0,51.0,126.0,,81.0,,,,,101.0,67.0,,,81.0,,81.0,111.0,,18.1,,
marseille,France,301.0,251.0,,,,301.0,251.0,426.0,,251.0,,,,,251.0,201.0,,,251.0,,251.0,226.0,,18.1,,
st etienne,France,301.0,301.0,,,,301.0,501.0,426.0,,91.0,,,51.0,,501.0,151.0,,,91.0,,91.0,351.0,,18.1,,
angers,France,501.0,,,,,751.0,1001.0,501.0,,1001.0,,,,,,751.0,,,1001.0,,1001.0,601.0,,18.1,,
caen,France,751.0,,,,,751.0,,501.0,,1001.0,,,,,,751.0,,,1001.0,,1001.0,501.0,,18.1,,
nice,France,1001.0,,,,,751.0,501.0,501.0,,251.0,,,,,,,,,251.0,,251.0,601.0,,18.1,,
