name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,,,,1.01,1.05,1.03,,,1.02,,1.03,1.02,1.02,1.02,,1.02,,1.05,,1.02,,1.04,,
bor dortmund,Germany,17.0,15.0,,,,15.0,15.0,13.0,,,13.0,,13.0,13.0,15.0,17.0,,13.0,,10.0,,15.0,,15.3,,
bayer leverkusen,Germany,401.0,151.0,,,,201.0,21.0,251.0,,,201.0,,201.0,81.0,81.0,101.0,,81.0,,251.0,,111.0,,105.0,,
wolfsburg,Germany,501.0,201.0,,,,301.0,21.0,251.0,,,201.0,,201.0,67.0,101.0,81.0,,67.0,,151.0,,111.0,,34.0,,
bor monchengladbach,Germany,751.0,,,,,301.0,81.0,251.0,,,251.0,,201.0,81.0,201.0,101.0,,81.0,,251.0,,91.0,,57.0,,
schalke 04,Germany,1001.0,501.0,,,,351.0,51.0,501.0,,,351.0,,251.0,101.0,251.0,101.0,,101.0,,501.0,,111.0,,219.0,,
hertha berlin,Germany,1501.0,251.0,,,,1001.0,751.0,251.0,,,351.0,,,751.0,501.0,501.0,,751.0,,1001.0,,751.0,,36.0,,
hamburg,Germany,3001.0,,,,,,1001.0,501.0,,,751.0,,,1001.0,251.0,,,1001.0,,3001.0,,1001.0,,34.0,,
mainz 05,Germany,2501.0,,,,,,751.0,501.0,,,751.0,,,1001.0,501.0,,,1001.0,,3001.0,,751.0,,36.0,,
fc koln,Germany,3501.0,,,,,,501.0,501.0,,,751.0,,,1001.0,501.0,,,1001.0,,3001.0,,551.0,,36.0,,
ingolstadt,Germany,4501.0,,,,,,1501.0,501.0,,,1501.0,,,1001.0,1001.0,,,1001.0,,3001.0,,1501.0,,90.0,,
augsburg,Germany,4001.0,,,,,,1001.0,501.0,,,1501.0,,,1001.0,1001.0,,,1001.0,,5001.0,,1001.0,,36.0,,
eintracht frankfurt,Germany,4501.0,,,,,,751.0,501.0,,,2501.0,,,1001.0,501.0,,,1001.0,,5001.0,,751.0,,36.0,,
hannover,Germany,4501.0,,,,,,751.0,501.0,,,2501.0,,,1001.0,1001.0,,,1001.0,,5001.0,,751.0,,36.0,,
hoffenheim,Germany,4501.0,,,,,,1001.0,501.0,,,2001.0,,,1001.0,1001.0,,,1001.0,,5001.0,,751.0,,36.0,,
vfb stuttgart,Germany,4501.0,,,,,,1001.0,501.0,,,2501.0,,,1001.0,501.0,,,1001.0,,5001.0,,1001.0,,36.0,,
werder bremen,Germany,4501.0,,,,,,1501.0,501.0,,,2501.0,,,1001.0,751.0,,,1001.0,,5001.0,,1501.0,,57.0,,
darmstadt,Germany,4501.0,,,,,,5001.0,501.0,,,2501.0,,,1001.0,1501.0,,,1001.0,,5001.0,,1501.0,,90.0,,
barcelona,Spain,1.25,1.22,1.2,,1.2,1.2,1.22,1.22,,1.25,,1.22,1.22,,1.25,,,,1.25,1.26,1.25,1.27,,1.21,,
real madrid,Spain,5.0,6.0,5.5,,5.5,6.0,5.5,5.5,,6.0,,6.5,5.5,,5.5,,,,6.0,4.75,6.0,6.0,,5.66,5.27,
atletico madrid,Spain,11.0,10.0,10.0,,10.0,10.0,9.0,10.0,,9.0,,9.0,8.0,,10.0,,,,9.0,10.0,9.0,13.0,,10.0,8.76,
celta vigo,Spain,751.0,,401.0,,401.0,501.0,501.0,251.0,,751.0,,501.0,,,251.0,,,,751.0,501.0,751.0,801.0,,143.0,330.0,
seville,Spain,501.0,,301.0,,301.0,401.0,201.0,251.0,,751.0,,1001.0,,,251.0,,,,751.0,401.0,751.0,551.0,,143.0,209.0,
villarreal,Spain,1001.0,501.0,301.0,,301.0,751.0,501.0,501.0,,751.0,,1001.0,,,201.0,,,,751.0,501.0,751.0,1201.0,,570.0,563.0,
