name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.05,1.01,1.0271428571428571,1.02,1.02,1.03
bor dortmund,Germany,17.0,10.0,14.235714285714286,15.0,13.0,15.0
bayer leverkusen,Germany,401.0,21.0,159.85714285714286,131.0,86.0,201.0
wolfsburg,Germany,501.0,21.0,163.5,131.0,70.5,201.0
bor monchengladbach,Germany,751.0,57.0,207.61538461538461,201.0,81.0,251.0
schalke 04,Germany,1001.0,51.0,313.71428571428572,251.0,103.5,463.5
hertha berlin,Germany,1501.0,36.0,646.0,751.0,351.0,751.0
hamburg,Germany,3001.0,34.0,1154.3,1001.0,563.5,1001.0
mainz 05,Germany,3001.0,36.0,1079.5,751.0,563.5,1001.0
fc koln,Germany,3501.0,36.0,1134.5,651.0,501.0,1001.0
ingolstadt,Germany,4501.0,90.0,1559.9000000000001,1251.0,1001.0,1501.0
augsburg,Germany,5001.0,36.0,1604.5,1001.0,1001.0,1376.0
eintracht frankfurt,Germany,5001.0,36.0,1654.5,876.0,563.5,2126.0
hannover,Germany,5001.0,36.0,1704.5,1001.0,751.0,2126.0
hoffenheim,Germany,5001.0,36.0,1679.5,1001.0,813.5,1751.0
vfb stuttgart,Germany,5001.0,36.0,1704.5,1001.0,626.0,2126.0
werder bremen,Germany,5001.0,57.0,1831.5999999999999,1251.0,813.5,2251.0
darmstadt,Germany,5001.0,90.0,2259.9000000000001,1501.0,1001.0,4001.0
barcelona,Spain,1.27,1.2,1.2306250000000001,1.22,1.2175,1.25
real madrid,Spain,6.5,4.75,5.6576470588235299,5.5,5.5,6.0
atletico madrid,Spain,13.0,8.0,9.7505882352941171,10.0,9.0,10.0
celta vigo,Spain,801.0,143.0,505.73333333333335,501.0,365.5,751.0
seville,Spain,1001.0,143.0,451.0,401.0,251.0,651.0
villarreal,Spain,1201.0,201.0,634.1875,566.5,501.0,751.0
valencia,Spain,1501.0,407.0,885.26666666666665,751.0,626.0,1101.0
athletic bilbao,Spain,2201.0,143.0,1141.4166666666667,1001.0,876.0,1501.0
rayo vallecano,Spain,4001.0,143.0,2367.0,3001.0,501.0,4001.0
real sociedad,Spain,4001.0,143.0,2422.5555555555557,4001.0,501.0,4001.0
levante,Spain,5001.0,16.7,3104.5222222222224,4501.0,917.0,5001.0
deportivo la coruna,Spain,5001.0,143.0,2089.2222222222222,2001.0,501.0,2501.0
eibar,Spain,5001.0,143.0,2589.2222222222222,3001.0,501.0,4001.0
getafe,Spain,5001.0,143.0,3311.4444444444443,4501.0,501.0,5001.0
gijon,Spain,5001.0,143.0,3311.4444444444443,4501.0,501.0,5001.0
granada,Spain,5001.0,143.0,3311.4444444444443,4501.0,501.0,5001.0
ud las palmas,Spain,5001.0,143.0,3311.4444444444443,4501.0,501.0,5001.0
betis,Spain,5501.0,143.0,2580.4000000000001,2501.0,1001.0,4001.0
espanyol,Spain,5501.0,143.0,2380.4000000000001,3001.0,626.0,3001.0
malaga,Spain,5501.0,143.0,2780.4000000000001,3001.0,501.0,5001.0
man city,England,2.39,2.15,2.2334782608695654,2.25,2.2000000000000002,2.25
arsenal,England,2.95,2.5,2.6800000000000002,2.6299999999999999,2.5,2.8250000000000002
man utd,England,11.0,7.53,9.4809090909090923,9.7750000000000004,9.0,10.0
liverpool,England,20.0,12.0,15.582608695652173,15.0,15.0,17.0
tottenham,England,25.0,17.0,20.818181818181817,21.0,21.0,21.0
leicester,England,34.0,15.9,27.560869565217391,26.0,26.0,29.0
chelsea,England,76.0,22.0,61.130434782608695,67.0,51.0,67.0
everton,England,251.0,151.0,194.54545454545453,201.0,151.0,201.0
crystal palace,England,1001.0,251.0,623.72727272727275,501.0,501.0,751.0
southampton,England,1501.0,501.0,1070.0,1001.0,950.0,1501.0
west ham,England,2001.0,501.0,1151.95,1001.0,943.25,1501.0
watford,England,2501.0,31.0,1676.2352941176471,2001.0,1501.0,2001.0
stoke,England,3001.0,751.0,1365.6470588235295,1001.0,751.0,1501.0
bournemouth,England,5001.0,31.0,3106.6428571428573,3501.0,1501.0,4876.0
