name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
barcelona,Spain,1.25,1.29,,1.29,1.29,1.25,1.33,1.3,1.25,1.25,1.3,1.17,1.3,1.29,1.22,1.28,1.29,,1.29,1.25,1.25,1.25,,1.26,
real madrid,Spain,4.0,4.0,,3.6,4.0,3.6,3.25,3.5,4.0,4.0,3.4,4.33,3.75,3.75,4.0,3.75,3.75,,3.75,4.0,3.75,4.0,,3.91,
atletico madrid,Spain,81.0,34.0,,51.0,51.0,51.0,41.0,51.0,51.0,81.0,67.0,101.0,67.0,51.0,126.0,51.0,51.0,,51.0,81.0,51.0,81.0,,58.0,
valencia,Spain,126.0,151.0,,126.0,151.0,101.0,201.0,101.0,101.0,126.0,151.0,501.0,101.0,151.0,501.0,101.0,101.0,,151.0,126.0,101.0,126.0,,116.0,
almeria,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
celta vigo,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
cordoba,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
deportivo la coruna,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
eibar,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
elche,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
espanyol,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
getafe,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
granada,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
levante,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
rayo vallecano,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
real sociedad,Spain,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
seville,Spain,1501.0,,,,,,,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,,858.0,
villarreal,Spain,5001.0,,,,,,,501.0,,2501.0,,,,,,,,,,2501.0,,2501.0,,858.0,
malaga,Spain,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,858.0,
athletic bilbao,Spain,20001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,858.0,
chelsea,England,1.06,1.08,1.08,1.06,1.08,1.05,1.05,1.07,1.05,1.07,1.05,1.06,1.07,1.06,1.06,1.07,1.06,,1.06,1.07,1.05,1.07,1.09,1.08,1.08
man city,England,17.0,17.0,15.0,19.0,15.0,19.0,15.0,19.0,21.0,17.0,15.0,15.0,17.0,17.0,17.0,17.0,15.0,,17.0,17.0,15.0,17.0,24.0,23.0,25.0
arsenal,England,26.0,26.0,19.0,26.0,19.0,26.0,21.0,26.0,34.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,21.0,,26.0,26.0,26.0,26.0,32.0,33.0,33.0
man utd,England,67.0,51.0,67.0,67.0,67.0,51.0,67.0,67.0,41.0,67.0,67.0,67.0,67.0,67.0,67.0,51.0,67.0,,67.0,67.0,67.0,67.0,62.0,64.0,65.0
liverpool,England,251.0,201.0,251.0,251.0,251.0,501.0,326.0,401.0,251.0,301.0,501.0,251.0,251.0,251.0,301.0,251.0,251.0,,251.0,301.0,251.0,301.0,779.0,737.0,298.0
southampton,England,751.0,501.0,,501.0,,1001.0,476.0,501.0,1001.0,1001.0,2001.0,501.0,,501.0,1001.0,501.0,751.0,,501.0,1001.0,,1001.0,950.0,970.0,298.0
tottenham,England,751.0,501.0,,501.0,,1001.0,476.0,501.0,1001.0,1001.0,2001.0,751.0,,501.0,1001.0,501.0,501.0,,501.0,1001.0,,1001.0,950.0,970.0,298.0
stoke,England,,,,,,,,,,,,,,,,,,,,,,,,,298.0
swansea,England,,,,,,,,,,,,,,,,,,,,,,,950.0,917.0,990.0
west ham,England,,,,,,,,,,,,,,,,,,,,,,,,,990.0
psg,France,1.29,1.33,1.25,1.3,1.25,1.25,1.29,1.3,1.25,1.33,1.22,,1.2,1.25,,1.3,1.3,,1.25,1.33,1.25,1.33,,1.36,
lyon,France,5.0,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.0,5.5,6.0,,6.0,5.5,,5.0,5.5,,5.5,5.5,5.0,5.5,,4.1,
marseille,France,15.0,8.5,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,13.0,,9.0,9.0,,10.0,10.0,,9.0,10.0,10.0,10.0,,3.52,
monaco,France,26.0,26.0,26.0,21.0,26.0,21.0,26.0,21.0,26.0,21.0,34.0,,34.0,26.0,,26.0,26.0,,26.0,21.0,26.0,21.0,,7.79,
st etienne,France,151.0,101.0,126.0,101.0,126.0,101.0,101.0,101.0,101.0,101.0,151.0,,51.0,101.0,,101.0,101.0,,101.0,101.0,101.0,101.0,,8.76,
lorient,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,,
metz,France,,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,,
caen,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,8.76,
montpellier,France,1501.0,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,8.76,
bordeaux,France,1501.0,,,,,,,1001.0,,,,,,,,,,,,,,,,28.0,
toulouse,France,,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,,
lille,France,2001.0,,,,,,,1001.0,,,,,,,,,,,,,,,,25.0,
nantes,France,7501.0,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,8.76,
bastia,France,10001.0,,,,,,1501.0,1001.0,,,,,,,,,,,,,,,,8.76,
evian,France,,,,,,,10001.0,1001.0,,,,,,,,,,,,,,,,8.76,
guingamp,France,10001.0,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,,8.76,
nice,France,10001.0,,,,,,1001.0,1001.0,,,,,,,,,,,,,,,,8.76,
reims,France,10001.0,,,,,,2001.0,1001.0,,,,,,,,,,,,,,,,8.76,
rennes,France,10001.0,,,,,,2501.0,1001.0,,,,,,,,,,,,,,,,8.76,
lens,France,,,,,,,10001.0,1001.0,,,,,,,,,,,,,,,,,
juventus,Italy,1.0,1.01,1.0,,1.0,1.01,,1.01,1.01,,,1.0,1.0,1.01,,1.01,1.01,,1.01,,,,,,
roma,Italy,101.0,21.0,41.0,,41.0,19.0,,36.0,26.0,,,101.0,51.0,26.0,,34.0,21.0,,26.0,,,,,19.4,
lazio,Italy,251.0,,67.0,,67.0,,,67.0,,,,251.0,67.0,67.0,,67.0,,,67.0,,,,,,
udinese,Italy,,,,,,,301.0,,,,,,,,,,,,,,,,,,
torino,Italy,,,,,,,501.0,,,,,,,,,,,,,,,,,,
ac milan,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,,,
napoli,Italy,501.0,,,,,,,201.0,67.0,,,,251.0,126.0,,151.0,101.0,,126.0,,,,,,
inter,Italy,,,,,,,,501.0,,,,,,,,,,,,,,,,,
fiorentina,Italy,1001.0,,,,,,,201.0,,,,,,151.0,,151.0,,,151.0,,,,,,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
verona,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
genoa,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
sampdoria,Italy,1501.0,,,,,,751.0,501.0,,,,,501.0,,,,,,,,,,,,
atalanta,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
palermo,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
cagliari,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
empoli,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
chievo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
sassuolo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
celtic,Scotland,1.02,1.02,1.02,1.02,1.02,1.0,1.02,1.02,1.02,1.01,1.02,1.01,1.02,1.02,,1.01,1.02,,1.02,1.01,1.01,1.01,,1.04,
aberdeen,Scotland,17.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,21.0,17.0,17.0,,21.0,17.0,,17.0,17.0,17.0,17.0,,16.5,
inverness,Scotland,251.0,,251.0,201.0,251.0,101.0,251.0,251.0,251.0,,,301.0,201.0,201.0,,251.0,251.0,,201.0,,201.0,,,732.0,
hamilton,Scotland,,,,,,,,501.0,,,,,,,,,,,,,,,,,
st johnstone,Scotland,,,,,,,,501.0,,,,,,,,,,,,,,,,761.0,
kilmarnock,Scotland,,,,,,,,501.0,,,,,,,,,,,,,,,,,
dundee,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,,761.0,
dundee utd,Scotland,1001.0,,,,,,751.0,501.0,,,,,,,,,,,,,,,,761.0,
motherwell,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
partick,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
ross county,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
st mirren,Scotland,,,,,,,,1001.0,,,,,,,,,,,,,,,,,
psv,Holland,1.03,,1.02,1.01,1.02,1.01,,1.02,1.02,1.02,,,,1.02,,1.02,,,1.02,1.02,1.01,1.02,1.05,,
ajax,Holland,15.0,,15.0,15.0,15.0,19.0,,15.0,15.0,15.0,,,,13.0,,15.0,,,13.0,15.0,16.0,15.0,12.4,11.2,
twente,Holland,,,,,,,67.0,,,,,,,,,,,,,,,,,,
vitesse,Holland,,,,,,,151.0,,,,,,,,,,,,,,,,,,
cambuur,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
den haag,Holland,,,,,,,201.0,,,,,,,,,,,,,,,,,,
heerenveen,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
nac breda,Holland,,,,,,,251.0,,,,,,,,,,,,,,,,,,
az alkmaar,Holland,,,,,,301.0,151.0,,,,,,,,,,,,,,,,,,
utrecht,Holland,,,,,,,301.0,,,,,,,,,,,,,,,,,,
willem ii,Holland,,,,,,,401.0,,,,,,,,,,,,,,,,,,
groningen,Holland,,,,,,,501.0,,,,,,,,,,,,,,,,,,
zwolle,Holland,,,,,,501.0,251.0,,,,,,,,,,,,,,,,,,
sbv excelsior,Holland,,,,,,,751.0,,,,,,,,,,,,,,,,,,
feyenoord,Holland,1001.0,,,,,126.0,51.0,,,701.0,,,,,,,,,,701.0,,701.0,34.0,32.0,
go ahead eagles,Holland,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
fc dordrecht,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
heracles,Holland,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
benfica,Portugal,1.44,1.44,,1.44,,1.44,1.44,1.44,1.44,1.42,,,1.5,1.5,,1.5,,,1.5,1.42,1.44,1.42,1.57,,
porto,Portugal,2.63,2.75,,2.62,,2.62,2.62,2.62,2.62,2.7,,,2.5,2.5,,2.62,,,2.5,2.7,2.63,2.7,2.54,,
guimaraes,Portugal,,,,,,,,,,,,,,,,,,,,67.0,,,,,
sporting lisbon,Portugal,101.0,51.0,,,,101.0,,67.0,67.0,151.0,,,101.0,,,,,,,151.0,101.0,151.0,95.0,,
maritimo,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,,,
boavista,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,,,
rio ave,Portugal,,,,,,,251.0,,,,,,,,,,,,,,,,,,
nacional madeira,Portugal,,,,,,,301.0,,,,,,,,,,,,,,,,,,
arouca,Portugal,,,,,,,401.0,,,,,,,,,,,,,,,,,,
belenenses,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
moreirense,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
pacos ferreira,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
penafiel,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
academica,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
gil vicente,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
vitoria setubal,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
estoril,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
braga,Portugal,5001.0,,,,,,101.0,,,,,,,,,,,,,126.0,,,67.0,,
galatasaray,Turkey,2.38,,,,,2.35,2.38,2.4,,2.25,,,,,,,,,,2.25,2.35,2.25,1.86,,
fenerbahce,Turkey,3.0,,,,,3.0,3.0,3.0,,3.0,,,,,,,,,,3.0,3.0,3.0,2.81,,
besiktas,Turkey,3.0,,,,,2.9,2.75,2.75,,2.75,,,,,,,,,,2.75,2.95,2.75,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,32.0,,
istanbul bb,Turkey,501.0,,,,,,126.0,,,201.0,,,,,,,,,,201.0,,201.0,32.0,,
trabzonspor,Turkey,501.0,,,,,,,,,201.0,,,,,,,,,,201.0,,201.0,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,1001.0,,,,,,67.0,,,501.0,,,,,,,,,,501.0,,501.0,32.0,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,5001.0,,,,,,101.0,,,,,,,,,,,,,,,,32.0,,
kasimpasa,Turkey,,,,,,,,,,,,,,,,,,,,,,,32.0,,
akhisar,Turkey,10001.0,,,,,,101.0,,,,,,,,,,,,,,,,32.0,,
gaziantepspor,Turkey,10001.0,,,,,,67.0,,,,,,,,,,,,,,,,32.0,,
konyaspor,Turkey,10001.0,,,,,,1001.0,,,,,,,,,,,,,,,,32.0,,
mersin i y,Turkey,10001.0,,,,,,67.0,,,,,,,,,,,,,,,,32.0,,
eskisehirspor,Turkey,10001.0,,,,,,67.0,,,,,,,,,,,,,,,,,,
