name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
psg,France,1.14,1.17,,1.13,1.14,1.18,1.2,1.14,1.17,1.17,,1.11,,1.17,,1.16,1.17,,1.17,1.17,1.12,1.17,,1.14,
lyon,France,5.5,5.0,,5.5,5.0,4.5,4.33,4.5,5.0,4.5,,6.0,,4.5,,5.0,5.0,,4.5,4.5,5.5,4.5,,4.98,
monaco,France,251.0,51.0,,251.0,101.0,101.0,101.0,101.0,101.0,101.0,,501.0,,101.0,,67.0,101.0,,101.0,101.0,201.0,101.0,,38.0,
marseille,France,,151.0,,,,,,,,,,1001.0,,,,,,,,,,,,87.0,
montpellier,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
lorient,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
metz,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
nantes,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
nice,France,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
st etienne,France,1501.0,,,1001.0,,,,,,,,,51.0,,,,,,,,1001.0,,,267.0,
bastia,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
caen,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
toulouse,France,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
guingamp,France,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
reims,France,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
rennes,France,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
evian,France,,,,,,,10001.0,,,,,,,,,,,,,,,,,,
lens,France,,,,,,,10001.0,,,,,,,,,,,,,,,,,,
juventus,Italy,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
lazio,Italy,251.0,,,,,,,,,,,,,,,251.0,,,,,,,143.0,140.0,
udinese,Italy,,,,,,,301.0,,,,,,,,,,,,,,,,,,
torino,Italy,,,,,,,501.0,,,,,,,,,,,,,,,,,,
sampdoria,Italy,,,,,,,751.0,,,,,,,,,,,,,,,,,,
roma,Italy,1001.0,,,,,,,,,,,,,,,1001.0,,,,,,,209.0,194.0,
parma,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
verona,Italy,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
atalanta,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
genoa,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
palermo,Italy,,,,,,,1501.0,,,,,,,,,,,,,,,,,,
cagliari,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
empoli,Italy,,,,,,,2001.0,,,,,,,,,,,,,,,,,,
cesena,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
chievo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
sassuolo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
napoli,Italy,,,,,,,,,,,,,,,,,,,,,,,95.0,907.0,
celtic,Scotland,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.01,1.01,
aberdeen,Scotland,51.0,,,51.0,41.0,,51.0,51.0,,,,51.0,,,,51.0,,,,,,,48.0,47.0,
benfica,Portugal,1.2,1.2,,1.2,,1.3,1.14,1.29,1.29,1.2,,,,,,1.14,,,,1.2,,1.2,1.18,,
porto,Portugal,4.33,4.33,,4.0,,3.2,5.0,3.4,3.5,4.4,,,,,,4.5,,,,4.4,,4.4,6.13,,
sporting lisbon,Portugal,,,,,,,,,,,,,,,,,,,,,,,15.3,,
galatasaray,Turkey,,,,,,,2.62,2.7,,2.85,,,,,,,,,,2.85,,2.85,,,
fenerbahce,Turkey,,,,,,,2.88,2.62,,2.4,,,,,,,,,,2.4,,2.4,,,
besiktas,Turkey,,,,,,,2.62,2.75,,3.0,,,,,,,,,,3.0,,3.0,1.95,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,,67.0,,,501.0,,,,,,,,,,501.0,,501.0,,,
istanbul bb,Turkey,,,,,,,126.0,,,501.0,,,,,,,,,,501.0,,501.0,,,
trabzonspor,Turkey,,,,,,,,,,501.0,,,,,,,,,,501.0,,501.0,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
