name,group,max,min,mean,median,twentyfive,seventyfive
Brazil,a,1.28,1.15,1.2257142857142855,1.22,1.2,1.25
Croatia,a,10.0,5.6,8.3876190476190473,8.5,8.0,9.0
Mexico,a,10.0,5.6,8.411428571428571,9.0,8.0,9.0
Cameroon,a,34.0,15.0,23.523809523809526,26.0,19.0,26.0
Spain,b,1.83,1.54,1.7266666666666666,1.73,1.7,1.8
Netherlands,b,4.0,2.84,3.3028571428571429,3.25,3.2000000000000002,3.3999999999999999
Chile,b,6.0,4.5,5.3180952380952382,5.2699999999999996,5.0,5.5
Australia,b,101.0,26.0,44.476190476190474,34.0,34.0,51.0
Colombia,c,1.83,1.52,1.6547619047619047,1.6699999999999999,1.6200000000000001,1.7
Ivory Coast,c,5.56,4.33,5.0171428571428569,5.0,5.0,5.1699999999999999
Japan,c,6.5,3.25,5.5309523809523808,6.0,5.0,6.0
Greece,c,10.5,6.2,8.2638095238095239,8.0,7.5,9.0
Italy,d,2.75,2.25,2.5652380952380951,2.6000000000000001,2.5,2.6299999999999999
Uruguay,d,3.2,2.55,2.7761904761904761,2.75,2.6499999999999999,2.8500000000000001
England,d,3.5,3.0,3.1861904761904762,3.25,3.1000000000000001,3.25
Costa Rica,d,81.0,15.0,41.523809523809526,35.0,34.0,51.0
France,e,1.91,1.65,1.7419999999999998,1.74,1.6699999999999999,1.8
Switzerland,e,4.04,3.25,3.7000000000000002,3.75,3.6000000000000001,3.75
Ecuador,e,5.5,4.01,4.915,5.0,4.5,5.5
Honduras,e,34.0,9.0,22.861904761904764,21.0,17.0,26.0
Argentina,f,1.29,1.15,1.2204761904761905,1.22,1.2,1.25
Bosnia-Herzegovina,f,9.0,4.8,7.1671428571428564,7.0,6.5,8.0
Nigeria,f,12.0,6.5,9.3014285714285716,9.5500000000000007,8.1799999999999997,10.0
Iran,f,81.0,15.0,33.399999999999999,30.0,26.0,34.0
Germany,g,1.62,1.42,1.5309523809523808,1.53,1.5,1.55
Portugal,g,4.0,2.91,3.6880000000000002,3.75,3.75,3.75
USA,g,13.0,6.8,11.098571428571429,11.0,10.0,12.0
Ghana,g,17.0,8.0,11.211428571428572,11.0,10.0,12.0
Belgium,h,1.73,1.39,1.6028571428571428,1.6000000000000001,1.5700000000000001,1.6699999999999999
Russia,h,3.66,2.75,3.0920000000000001,3.0,3.0,3.25
South Korea,h,10.0,5.5,8.8533333333333335,9.0,8.7899999999999991,10.0
Algeria,h,41.0,15.0,25.428571428571427,25.0,23.0,26.0
