name,group,max,min,mean,median
atletico madrid,a,1.03,1.03,1.03,1.03
juventus,a,1.19,1.14,1.1599999999999999,1.1599999999999999
olympiakos,a,5.0,4.5,4.7358823529411769,4.75
liverpool,b,1.75,1.57,1.6663157894736842,1.6699999999999999
basel,b,2.25,2.0,2.1378947368421053,2.1000000000000001
monaco,c,1.49,1.33,1.3966666666666667,1.3999999999999999
zenit,c,3.0,2.69,2.8038888888888889,2.75
bayern munich,e,1.0,1.0,1.0,1.0
roma,e,2.0,1.83,1.9355555555555553,1.9299999999999999
man city,e,2.1,1.83,1.9655555555555557,2.0
cska moscow,e,19.0,15.0,16.477777777777778,17.0
sporting lisbon,g,1.44,1.33,1.375,1.3700000000000001
schalke 04,g,3.25,2.62,2.8722222222222222,2.8399999999999999
