name,group,max,min,mean,median
atletico madrid,a,1.03,1.03,1.03,1.03
juventus,a,1.2,1.14,1.158235294117647,1.1499999999999999
olympiakos,a,5.0,4.33,4.7393749999999999,4.75
liverpool,b,1.67,1.5,1.598421052631579,1.5800000000000001
basel,b,2.5,2.1,2.2663157894736843,2.25
monaco,c,1.42,1.28,1.3726315789473684,1.3999999999999999
zenit,c,3.0,2.42,2.7331578947368422,2.75
bayern munich,e,1.0,1.0,1.0,1.0
man city,e,2.0,1.83,1.8977777777777776,1.8999999999999999
roma,e,2.2,1.91,2.0333333333333332,2.0
cska moscow,e,21.0,12.0,14.966666666666665,15.0
sporting lisbon,g,1.44,1.33,1.3788888888888888,1.3700000000000001
schalke 04,g,3.25,2.62,2.8516666666666666,2.75
